symbol,state,horizon,definition,n_total,nS,rateS,p0,pS,p_control,n_controls,uplift,uplift_matched,delta,CI_low,CI_high,p_perm,nS_train,pS_train,train_uplift,nS_test,pS_test,p0_test,test_uplift,delta_test,p_control_test,n_controls_test,uplift_matched_test,weeks_positive,weeks_total,n_syms_contributing,q_fdr,flag_PASS,weekly_stable
0GUSDT,S07_compress_oi,24h,A_k3.0,16704,18,0.001078,0.004909,0.000000,0.000000,180.000000,0.000000,0.000000,-0.004909,0.000000,0.175885,1.000000,6.000000,0.000000,0.000000,12,0.000000,0.007879,0.000000,-0.007879,0.000000,120.000000,0.000000,0.000000,2.000000,,1.000000,0,0
0GUSDT,S07_compress_oi,24h,A_k4.0,16704,18,0.001078,0.000838,0.000000,0.000000,180.000000,0.000000,0.000000,-0.000838,0.000000,0.175885,1.000000,6.000000,0.000000,0.000000,12,0.000000,0.001870,0.000000,-0.001870,0.000000,120.000000,0.000000,0.000000,2.000000,,1.000000,0,0
0GUSDT,S07_compress_oi,24h,B,16704,18,0.001078,0.365302,0.055556,0.322222,180.000000,0.152081,0.172414,-0.309746,0.009875,0.257578,0.971514,6.000000,0.000000,0.000000,12,0.083333,0.370326,0.225027,-0.286993,0.208333,120.000000,0.400000,0.000000,2.000000,,1.000000,0,0
0GUSDT,S07_compress_oi,24h,B_adp,16704,18,0.001078,0.078963,0.000000,0.027778,180.000000,0.000000,0.000000,-0.078963,0.000000,0.175885,1.000000,6.000000,0.000000,0.000000,12,0.000000,0.034188,0.000000,-0.034188,0.000000,120.000000,0.000000,0.000000,2.000000,,1.000000,0,0
0GUSDT,S08_stall_oi,12h,A_k3.0,16848,43,0.002552,0.000950,0.000000,0.000000,430.000000,0.000000,0.000000,-0.000950,0.000000,0.082013,1.000000,16.000000,0.000000,0.000000,26,0.000000,0.002096,0.000000,-0.002096,0.000000,260.000000,0.000000,0.000000,6.000000,,1.000000,0,0
0GUSDT,S08_stall_oi,12h,A_k4.0,16848,43,0.002552,0.000000,0.000000,0.000000,430.000000,0.000000,0.000000,0.000000,0.000000,0.082013,1.000000,16.000000,0.000000,0.000000,26,0.000000,0.000000,0.000000,0.000000,0.000000,260.000000,0.000000,0.000000,6.000000,,1.000000,0,0
0GUSDT,S08_stall_oi,12h,B,16848,43,0.002552,0.389008,0.418605,0.379070,430.000000,1.076083,1.104294,0.029597,0.283843,0.566717,0.984508,16.000000,0.250000,0.781476,26,0.538462,0.435666,1.235951,0.102796,0.315385,260.000000,1.707317,2.000000,6.000000,,1.000000,0,0
0GUSDT,S08_stall_oi,12h,B_adp,16848,43,0.002552,0.072709,0.139535,0.060465,430.000000,1.919089,2.307692,0.066826,0.065556,0.272639,0.221389,16.000000,0.125000,1.118012,26,0.153846,0.032888,4.677904,0.120958,0.000000,260.000000,46.779038,1.000000,6.000000,,1.000000,0,0
0GUSDT,S08_stall_oi,24h,A_k3.0,16704,28,0.001676,0.004909,0.000000,0.000000,280.000000,0.000000,0.000000,-0.004909,0.000000,0.120647,1.000000,16.000000,0.000000,0.000000,11,0.000000,0.007879,0.000000,-0.007879,0.000000,110.000000,0.000000,0.000000,5.000000,,1.000000,0,0
0GUSDT,S08_stall_oi,24h,A_k4.0,16704,28,0.001676,0.000838,0.000000,0.000000,280.000000,0.000000,0.000000,-0.000838,0.000000,0.120647,1.000000,16.000000,0.000000,0.000000,11,0.000000,0.001870,0.000000,-0.001870,0.000000,110.000000,0.000000,0.000000,5.000000,,1.000000,0,0
0GUSDT,S08_stall_oi,24h,B,16704,28,0.001676,0.365302,0.535714,0.535714,280.000000,1.466498,1.000000,0.170413,0.358124,0.704687,0.443778,16.000000,0.437500,1.323066,11,0.636364,0.370326,1.718388,0.266038,0.427273,110.000000,1.489362,2.000000,5.000000,,1.000000,0,0
0GUSDT,S08_stall_oi,24h,B_adp,16704,28,0.001676,0.078963,0.214286,0.100000,280.000000,2.713744,2.142857,0.135323,0.102123,0.395389,0.721639,16.000000,0.312500,2.539981,11,0.090909,0.034188,2.659091,0.056721,0.009091,110.000000,10.000000,2.000000,5.000000,,1.000000,0,0
0GUSDT,S09_stall_fund,12h,A_k3.0,16848,141,0.008369,0.000950,0.000000,0.000000,1380.000000,0.000000,0.000000,-0.000950,0.000000,0.026523,1.000000,90.000000,0.000000,0.000000,27,0.000000,0.002096,0.000000,-0.002096,0.000000,270.000000,0.000000,0.000000,6.000000,,1.000000,0,0
0GUSDT,S09_stall_fund,12h,A_k4.0,16848,141,0.008369,0.000000,0.000000,0.000000,1380.000000,0.000000,0.000000,0.000000,0.000000,0.026523,1.000000,90.000000,0.000000,0.000000,27,0.000000,0.000000,0.000000,0.000000,0.000000,270.000000,0.000000,0.000000,6.000000,,1.000000,0,0
0GUSDT,S09_stall_fund,12h,B,16848,141,0.008369,0.389008,0.347518,0.515942,1380.000000,0.893344,0.673560,-0.041490,0.273907,0.429217,1.000000,90.000000,0.322222,1.007236,27,0.518519,0.435666,1.190175,0.082853,0.537037,270.000000,0.965517,2.000000,6.000000,,1.000000,0,0
0GUSDT,S09_stall_fund,12h,B_adp,16848,141,0.008369,0.072709,0.092199,0.109420,1380.000000,1.268050,0.842610,0.019490,0.054673,0.151356,0.968016,90.000000,0.144444,1.291925,27,0.000000,0.032888,0.000000,-0.032888,0.003704,270.000000,0.000000,1.000000,6.000000,,1.000000,0,0
0GUSDT,S09_stall_fund,24h,A_k3.0,16704,141,0.008441,0.004909,0.000000,0.002174,1380.000000,0.000000,0.000000,-0.004909,0.000000,0.026523,1.000000,90.000000,0.000000,0.000000,27,0.000000,0.007879,0.000000,-0.007879,0.003704,270.000000,0.000000,0.000000,6.000000,,1.000000,0,0
0GUSDT,S09_stall_fund,24h,A_k4.0,16704,141,0.008441,0.000838,0.000000,0.000725,1380.000000,0.000000,0.000000,-0.000838,0.000000,0.026523,1.000000,90.000000,0.000000,0.000000,27,0.000000,0.001870,0.000000,-0.001870,0.000000,270.000000,0.000000,0.000000,6.000000,,1.000000,0,0
0GUSDT,S09_stall_fund,24h,B,16704,141,0.008441,0.365302,0.397163,0.569565,1380.000000,1.087219,0.697309,0.031861,0.320156,0.479625,1.000000,90.000000,0.266667,0.806440,27,0.296296,0.370326,0.800096,-0.074030,0.251852,270.000000,1.176471,2.000000,6.000000,,1.000000,0,0
0GUSDT,S09_stall_fund,24h,B_adp,16704,141,0.008441,0.078963,0.120567,0.107246,1380.000000,1.526882,1.124209,0.041604,0.076654,0.184608,0.476262,90.000000,0.188889,1.535278,27,0.000000,0.034188,0.000000,-0.034188,0.000000,270.000000,0.000000,1.000000,6.000000,,1.000000,0,0
0GUSDT,S10_thin_move,12h,A_k3.0,16848,230,0.013651,0.000950,0.013043,0.002174,2300.000000,13.734783,6.000000,0.012094,0.004446,0.037641,0.011994,175.000000,0.000000,0.000000,55,0.054545,0.002096,26.018182,0.052449,0.001818,550.000000,30.000000,1.000000,7.000000,,0.140110,0,0
0GUSDT,S10_thin_move,12h,A_k4.0,16848,230,0.013651,0.000000,0.000000,0.000000,2300.000000,0.000000,0.000000,0.000000,0.000000,0.016428,1.000000,175.000000,0.000000,0.000000,55,0.000000,0.000000,0.000000,0.000000,0.000000,550.000000,0.000000,0.000000,7.000000,,1.000000,0,0
0GUSDT,S10_thin_move,12h,B,16848,230,0.013651,0.389008,0.234783,0.393913,2300.000000,0.603542,0.596026,-0.154225,0.184638,0.293642,0.416292,175.000000,0.160000,0.500145,55,0.472727,0.435666,1.085069,0.037062,0.400000,550.000000,1.181818,4.000000,7.000000,,1.000000,0,0
0GUSDT,S10_thin_move,12h,B_adp,16848,230,0.013651,0.072709,0.052174,0.079565,2300.000000,0.717572,0.655738,-0.020535,0.030094,0.088968,0.962019,175.000000,0.040000,0.357764,55,0.090909,0.032888,2.764216,0.058021,0.034545,550.000000,2.631579,1.000000,7.000000,,1.000000,0,0
0GUSDT,S10_thin_move,24h,A_k3.0,16704,226,0.013530,0.004909,0.000000,0.003097,2260.000000,0.000000,0.000000,-0.004909,0.000000,0.016714,1.000000,175.000000,0.000000,0.000000,51,0.000000,0.007879,0.000000,-0.007879,0.011765,510.000000,0.000000,0.000000,7.000000,,1.000000,0,0
0GUSDT,S10_thin_move,24h,A_k4.0,16704,226,0.013530,0.000838,0.000000,0.000000,2260.000000,0.000000,0.000000,-0.000838,0.000000,0.016714,1.000000,175.000000,0.000000,0.000000,51,0.000000,0.001870,0.000000,-0.001870,0.001961,510.000000,0.000000,0.000000,7.000000,,1.000000,0,0
0GUSDT,S10_thin_move,24h,B,16704,226,0.013530,0.365302,0.199115,0.353097,2260.000000,0.545070,0.563910,-0.166187,0.152272,0.256016,0.568716,175.000000,0.142857,0.432022,51,0.392157,0.370326,1.058951,0.021831,0.254902,510.000000,1.538462,3.000000,7.000000,,1.000000,0,0
0GUSDT,S10_thin_move,24h,B_adp,16704,226,0.013530,0.078963,0.075221,0.083628,2260.000000,0.952612,0.899471,-0.003742,0.047492,0.117151,0.964518,175.000000,0.080000,0.650235,51,0.058824,0.034188,1.720588,0.024635,0.035294,510.000000,1.666667,1.000000,7.000000,,1.000000,0,0
1000BONKUSDT,S02_fund_low,12h,A_k3.0,16848,1467,0.087073,0.002790,0.000000,0.000000,13900.000000,0.000000,0.000000,-0.002790,0.000000,0.002612,1.000000,699.000000,0.000000,0.000000,528,0.000000,0.000000,0.000000,0.000000,0.000000,5280.000000,0.000000,0.000000,9.000000,,1.000000,0,0
1000BONKUSDT,S02_fund_low,12h,A_k4.0,16848,1467,0.087073,0.000000,0.000000,0.000000,13900.000000,0.000000,0.000000,0.000000,0.000000,0.002612,1.000000,699.000000,0.000000,0.000000,528,0.000000,0.000000,0.000000,0.000000,0.000000,5280.000000,0.000000,0.000000,9.000000,,1.000000,0,0
1000BONKUSDT,S02_fund_low,12h,B,16848,1467,0.087073,0.314874,0.266530,0.315036,13900.000000,0.846466,0.846031,-0.048344,0.244536,0.289745,1.000000,699.000000,0.266094,0.918887,528,0.166667,0.339361,0.491120,-0.172694,0.357955,5280.000000,0.465608,2.000000,9.000000,,1.000000,0,0
1000BONKUSDT,S02_fund_low,12h,B_adp,16848,1467,0.087073,0.031398,0.027267,0.040216,13900.000000,0.868405,0.678005,-0.004132,0.020087,0.036915,1.000000,699.000000,0.000000,0.000000,528,0.001894,0.054507,0.034747,-0.052613,0.060417,5280.000000,0.031348,1.000000,9.000000,,1.000000,0,0
1000BONKUSDT,S02_fund_low,24h,A_k3.0,16704,1467,0.087823,0.014488,0.000000,0.000000,13900.000000,0.000000,0.000000,-0.014488,0.000000,0.002612,1.000000,699.000000,0.000000,0.000000,528,0.000000,0.000000,0.000000,0.000000,0.000000,5280.000000,0.000000,0.000000,9.000000,,1.000000,0,0
1000BONKUSDT,S02_fund_low,24h,A_k4.0,16704,1467,0.087823,0.001137,0.000000,0.000000,13900.000000,0.000000,0.000000,-0.001137,0.000000,0.002612,1.000000,699.000000,0.000000,0.000000,528,0.000000,0.000000,0.000000,0.000000,0.000000,5280.000000,0.000000,0.000000,9.000000,,1.000000,0,0
1000BONKUSDT,S02_fund_low,24h,B,16704,1467,0.087823,0.280053,0.233810,0.251079,13900.000000,0.834880,0.931222,-0.046242,0.212864,0.256148,1.000000,699.000000,0.350501,1.289198,528,0.028409,0.286592,0.099127,-0.258183,0.252462,5280.000000,0.112528,3.000000,9.000000,,1.000000,0,0
1000BONKUSDT,S02_fund_low,24h,B_adp,16704,1467,0.087823,0.029394,0.000000,0.038417,13900.000000,0.000000,0.000000,-0.029394,0.000000,0.002612,1.000000,699.000000,0.000000,0.000000,528,0.000000,0.059696,0.000000,-0.059696,0.051136,5280.000000,0.000000,0.000000,9.000000,,1.000000,0,0
1000BONKUSDT,S03_oi_surge,12h,A_k3.0,16848,472,0.028015,0.002790,0.000000,0.000000,3950.000000,0.000000,0.000000,-0.002790,0.000000,0.008073,1.000000,233.000000,0.000000,0.000000,233,0.000000,0.000000,0.000000,0.000000,0.000000,2330.000000,0.000000,0.000000,9.000000,,1.000000,0,0
1000BONKUSDT,S03_oi_surge,12h,A_k4.0,16848,472,0.028015,0.000000,0.000000,0.000000,3950.000000,0.000000,0.000000,0.000000,0.000000,0.008073,1.000000,233.000000,0.000000,0.000000,233,0.000000,0.000000,0.000000,0.000000,0.000000,2330.000000,0.000000,0.000000,9.000000,,1.000000,0,0
1000BONKUSDT,S03_oi_surge,12h,B,16848,472,0.028015,0.314874,0.432203,0.284557,3950.000000,1.372623,1.518864,0.117329,0.388237,0.477265,0.060970,233.000000,0.399142,1.378331,233,0.476395,0.339361,1.403801,0.137034,0.336910,2330.000000,1.414013,5.000000,9.000000,,0.518471,0,0
1000BONKUSDT,S03_oi_surge,12h,B_adp,16848,472,0.028015,0.031398,0.031780,0.018734,3950.000000,1.012143,1.696347,0.000381,0.019352,0.051768,1.000000,233.000000,0.000000,0.000000,233,0.064378,0.054507,1.181083,0.009870,0.047639,2330.000000,1.351351,2.000000,9.000000,,1.000000,0,0
1000BONKUSDT,S03_oi_surge,24h,A_k3.0,16704,471,0.028197,0.014488,0.000000,0.000000,3940.000000,0.000000,0.000000,-0.014488,0.000000,0.008090,1.000000,233.000000,0.000000,0.000000,232,0.000000,0.000000,0.000000,0.000000,0.000000,2320.000000,0.000000,0.000000,9.000000,,1.000000,0,0
1000BONKUSDT,S03_oi_surge,24h,A_k4.0,16704,471,0.028197,0.001137,0.000000,0.000000,3940.000000,0.000000,0.000000,-0.001137,0.000000,0.008090,1.000000,233.000000,0.000000,0.000000,232,0.000000,0.000000,0.000000,0.000000,0.000000,2320.000000,0.000000,0.000000,9.000000,,1.000000,0,0
1000BONKUSDT,S03_oi_surge,24h,B,16704,471,0.028197,0.280053,0.456476,0.249239,3940.000000,1.629963,1.831480,0.176423,0.412024,0.501631,0.017491,233.000000,0.454936,1.673326,232,0.469828,0.286592,1.639361,0.183236,0.343103,2320.000000,1.369347,5.000000,9.000000,,0.191722,0,0
1000BONKUSDT,S03_oi_surge,24h,B_adp,16704,471,0.028197,0.029394,0.036093,0.036802,3940.000000,1.227911,0.980745,0.006699,0.022655,0.057038,0.999000,233.000000,0.017167,3.371050,232,0.056034,0.059696,0.938672,-0.003661,0.090517,2320.000000,0.619048,2.000000,9.000000,,1.000000,0,0
1000BONKUSDT,S05_fund_lo_oi_hi,12h,A_k3.0,16848,39,0.002315,0.002790,0.000000,0.000000,390.000000,0.000000,0.000000,-0.002790,0.000000,0.089670,1.000000,27.000000,0.000000,0.000000,12,0.000000,0.000000,0.000000,0.000000,0.000000,120.000000,0.000000,0.000000,3.000000,,1.000000,0,0
1000BONKUSDT,S05_fund_lo_oi_hi,12h,A_k4.0,16848,39,0.002315,0.000000,0.000000,0.000000,390.000000,0.000000,0.000000,0.000000,0.000000,0.089670,1.000000,27.000000,0.000000,0.000000,12,0.000000,0.000000,0.000000,0.000000,0.000000,120.000000,0.000000,0.000000,3.000000,,1.000000,0,0
1000BONKUSDT,S05_fund_lo_oi_hi,12h,B,16848,39,0.002315,0.314874,0.666667,0.292308,390.000000,2.117248,2.280702,0.351792,0.509771,0.793672,0.000500,27.000000,0.962963,3.325340,12,0.000000,0.339361,0.000000,-0.339361,0.333333,120.000000,0.000000,2.000000,3.000000,,0.010351,0,0
1000BONKUSDT,S05_fund_lo_oi_hi,12h,B_adp,16848,39,0.002315,0.031398,0.000000,0.010256,390.000000,0.000000,0.000000,-0.031398,0.000000,0.089670,1.000000,27.000000,0.000000,0.000000,12,0.000000,0.054507,0.000000,-0.054507,0.000000,120.000000,0.000000,0.000000,3.000000,,1.000000,0,0
1000BONKUSDT,S05_fund_lo_oi_hi,24h,A_k3.0,16704,39,0.002335,0.014488,0.000000,0.000000,390.000000,0.000000,0.000000,-0.014488,0.000000,0.089670,1.000000,27.000000,0.000000,0.000000,12,0.000000,0.000000,0.000000,0.000000,0.000000,120.000000,0.000000,0.000000,3.000000,,1.000000,0,0
1000BONKUSDT,S05_fund_lo_oi_hi,24h,A_k4.0,16704,39,0.002335,0.001137,0.000000,0.000000,390.000000,0.000000,0.000000,-0.001137,0.000000,0.089670,1.000000,27.000000,0.000000,0.000000,12,0.000000,0.000000,0.000000,0.000000,0.000000,120.000000,0.000000,0.000000,3.000000,,1.000000,0,0
1000BONKUSDT,S05_fund_lo_oi_hi,24h,B,16704,39,0.002335,0.280053,0.692308,0.241026,390.000000,2.472062,2.872340,0.412255,0.535785,0.814342,0.002999,27.000000,1.000000,3.678161,12,0.000000,0.286592,0.000000,-0.286592,0.250000,120.000000,0.000000,2.000000,3.000000,,0.042894,0,0
1000BONKUSDT,S05_fund_lo_oi_hi,24h,B_adp,16704,39,0.002335,0.029394,0.000000,0.038462,390.000000,0.000000,0.000000,-0.029394,0.000000,0.089670,1.000000,27.000000,0.000000,0.000000,12,0.000000,0.059696,0.000000,-0.059696,0.166667,120.000000,0.000000,0.000000,3.000000,,1.000000,0,0
1000BONKUSDT,S07_compress_oi,12h,A_k3.0,16848,70,0.004155,0.002790,0.000000,0.000000,700.000000,0.000000,0.000000,-0.002790,0.000000,0.052025,1.000000,27.000000,0.000000,0.000000,43,0.000000,0.000000,0.000000,0.000000,0.000000,430.000000,0.000000,0.000000,3.000000,,1.000000,0,0
1000BONKUSDT,S07_compress_oi,12h,A_k4.0,16848,70,0.004155,0.000000,0.000000,0.000000,700.000000,0.000000,0.000000,0.000000,0.000000,0.052025,1.000000,27.000000,0.000000,0.000000,43,0.000000,0.000000,0.000000,0.000000,0.000000,430.000000,0.000000,0.000000,3.000000,,1.000000,0,0
1000BONKUSDT,S07_compress_oi,12h,B,16848,70,0.004155,0.314874,0.228571,0.250000,700.000000,0.725914,0.914286,-0.086303,0.145879,0.339506,0.120940,27.000000,0.000000,0.000000,43,0.372093,0.339361,1.096453,0.032732,0.225581,430.000000,1.649485,1.000000,3.000000,,0.864935,0,0
1000BONKUSDT,S07_compress_oi,12h,B_adp,16848,70,0.004155,0.031398,0.000000,0.037143,700.000000,0.000000,0.000000,-0.031398,0.000000,0.052025,1.000000,27.000000,0.000000,0.000000,43,0.000000,0.054507,0.000000,-0.054507,0.032558,430.000000,0.000000,0.000000,3.000000,,1.000000,0,0
1000BONKUSDT,S07_compress_oi,24h,A_k3.0,16704,70,0.004191,0.014488,0.000000,0.000000,700.000000,0.000000,0.000000,-0.014488,0.000000,0.052025,1.000000,27.000000,0.000000,0.000000,43,0.000000,0.000000,0.000000,0.000000,0.000000,430.000000,0.000000,0.000000,3.000000,,1.000000,0,0
1000BONKUSDT,S07_compress_oi,24h,A_k4.0,16704,70,0.004191,0.001137,0.000000,0.000000,700.000000,0.000000,0.000000,-0.001137,0.000000,0.052025,1.000000,27.000000,0.000000,0.000000,43,0.000000,0.000000,0.000000,0.000000,0.000000,430.000000,0.000000,0.000000,3.000000,,1.000000,0,0
1000BONKUSDT,S07_compress_oi,24h,B,16704,70,0.004191,0.280053,0.128571,0.201429,700.000000,0.459097,0.638298,-0.151481,0.069140,0.226650,0.917041,27.000000,0.259259,0.953597,43,0.046512,0.286592,0.162292,-0.240080,0.279070,430.000000,0.166667,1.000000,3.000000,,1.000000,0,0
1000BONKUSDT,S07_compress_oi,24h,B_adp,16704,70,0.004191,0.029394,0.014286,0.024286,700.000000,0.486005,0.588235,-0.015108,0.002526,0.076584,0.270865,27.000000,0.000000,0.000000,43,0.023256,0.059696,0.389574,-0.036440,0.039535,430.000000,0.588235,0.000000,3.000000,,1.000000,0,0
1000BONKUSDT,S08_stall_oi,12h,A_k3.0,16848,72,0.004274,0.002790,0.000000,0.000000,720.000000,0.000000,0.000000,-0.002790,0.000000,0.050653,1.000000,24.000000,0.000000,0.000000,42,0.000000,0.000000,0.000000,0.000000,0.000000,420.000000,0.000000,0.000000,8.000000,,1.000000,0,0
1000BONKUSDT,S08_stall_oi,12h,A_k4.0,16848,72,0.004274,0.000000,0.000000,0.000000,720.000000,0.000000,0.000000,0.000000,0.000000,0.050653,1.000000,24.000000,0.000000,0.000000,42,0.000000,0.000000,0.000000,0.000000,0.000000,420.000000,0.000000,0.000000,8.000000,,1.000000,0,0
1000BONKUSDT,S08_stall_oi,12h,B,16848,72,0.004274,0.314874,0.319444,0.269444,720.000000,1.014515,1.185567,0.004570,0.223255,0.433926,0.028486,24.000000,0.333333,1.151079,42,0.357143,0.339361,1.052399,0.017782,0.309524,420.000000,1.153846,4.000000,8.000000,,0.287068,0,0
1000BONKUSDT,S08_stall_oi,12h,B_adp,16848,72,0.004274,0.031398,0.027778,0.025000,720.000000,0.884688,1.111111,-0.003621,0.007651,0.095744,0.813093,24.000000,0.000000,0.000000,42,0.047619,0.054507,0.873626,-0.006888,0.057143,420.000000,0.833333,1.000000,8.000000,,1.000000,0,0
1000BONKUSDT,S08_stall_oi,24h,A_k3.0,16704,72,0.004310,0.014488,0.000000,0.000000,720.000000,0.000000,0.000000,-0.014488,0.000000,0.050653,1.000000,24.000000,0.000000,0.000000,42,0.000000,0.000000,0.000000,0.000000,0.000000,420.000000,0.000000,0.000000,8.000000,,1.000000,0,0
1000BONKUSDT,S08_stall_oi,24h,A_k4.0,16704,72,0.004310,0.001137,0.000000,0.000000,720.000000,0.000000,0.000000,-0.001137,0.000000,0.050653,1.000000,24.000000,0.000000,0.000000,42,0.000000,0.000000,0.000000,0.000000,0.000000,420.000000,0.000000,0.000000,8.000000,,1.000000,0,0
1000BONKUSDT,S08_stall_oi,24h,B,16704,72,0.004310,0.280053,0.375000,0.268056,720.000000,1.339034,1.398964,0.094947,0.272190,0.490473,0.000500,24.000000,0.291667,1.072797,42,0.476190,0.286592,1.661563,0.189599,0.273810,420.000000,1.739130,3.000000,8.000000,,0.010351,1,0
1000BONKUSDT,S08_stall_oi,24h,B_adp,16704,72,0.004310,0.029394,0.013889,0.043056,720.000000,0.472505,0.322581,-0.015505,0.002456,0.074568,0.925037,24.000000,0.041667,8.181818,42,0.000000,0.059696,0.000000,-0.059696,0.083333,420.000000,0.000000,1.000000,8.000000,,1.000000,0,0
1000BONKUSDT,S09_stall_fund,12h,A_k3.0,16848,345,0.020477,0.002790,0.000000,0.000000,3450.000000,0.000000,0.000000,-0.002790,0.000000,0.011012,1.000000,186.000000,0.000000,0.000000,105,0.000000,0.000000,0.000000,0.000000,0.000000,1050.000000,0.000000,0.000000,7.000000,,1.000000,0,0
1000BONKUSDT,S09_stall_fund,12h,A_k4.0,16848,345,0.020477,0.000000,0.000000,0.000000,3450.000000,0.000000,0.000000,0.000000,0.000000,0.011012,1.000000,186.000000,0.000000,0.000000,105,0.000000,0.000000,0.000000,0.000000,0.000000,1050.000000,0.000000,0.000000,7.000000,,1.000000,0,0
1000BONKUSDT,S09_stall_fund,12h,B,16848,345,0.020477,0.314874,0.220290,0.293333,3450.000000,0.699612,0.750988,-0.094584,0.179770,0.266971,0.999500,186.000000,0.204301,0.705500,105,0.133333,0.339361,0.392896,-0.206027,0.288571,1050.000000,0.462046,2.000000,7.000000,,1.000000,0,0
1000BONKUSDT,S09_stall_fund,12h,B_adp,16848,345,0.020477,0.031398,0.014493,0.033043,3450.000000,0.461576,0.438596,-0.016906,0.006206,0.033473,1.000000,186.000000,0.000000,0.000000,105,0.009524,0.054507,0.174725,-0.044984,0.041905,1050.000000,0.227273,1.000000,7.000000,,1.000000,0,0
1000BONKUSDT,S09_stall_fund,24h,A_k3.0,16704,345,0.020654,0.014488,0.000000,0.000000,3450.000000,0.000000,0.000000,-0.014488,0.000000,0.011012,1.000000,186.000000,0.000000,0.000000,105,0.000000,0.000000,0.000000,0.000000,0.000000,1050.000000,0.000000,0.000000,7.000000,,1.000000,0,0
1000BONKUSDT,S09_stall_fund,24h,A_k4.0,16704,345,0.020654,0.001137,0.000000,0.000000,3450.000000,0.000000,0.000000,-0.001137,0.000000,0.011012,1.000000,186.000000,0.000000,0.000000,105,0.000000,0.000000,0.000000,0.000000,0.000000,1050.000000,0.000000,0.000000,7.000000,,1.000000,0,0
1000BONKUSDT,S09_stall_fund,24h,B,16704,345,0.020654,0.280053,0.333333,0.254493,3450.000000,1.190252,1.309795,0.053281,0.285665,0.384672,0.346827,186.000000,0.532258,1.957731,105,0.047619,0.286592,0.166156,-0.238973,0.228571,1050.000000,0.208333,3.000000,7.000000,,1.000000,0,0
1000BONKUSDT,S09_stall_fund,24h,B_adp,16704,345,0.020654,0.029394,0.000000,0.037681,3450.000000,0.000000,0.000000,-0.029394,0.000000,0.011012,1.000000,186.000000,0.000000,0.000000,105,0.000000,0.059696,0.000000,-0.059696,0.077143,1050.000000,0.000000,0.000000,7.000000,,1.000000,0,0
1000BONKUSDT,S10_thin_move,12h,A_k3.0,16848,94,0.005579,0.002790,0.000000,0.000000,940.000000,0.000000,0.000000,-0.002790,0.000000,0.039263,1.000000,26.000000,0.000000,0.000000,68,0.000000,0.000000,0.000000,0.000000,0.000000,680.000000,0.000000,0.000000,6.000000,,1.000000,0,0
1000BONKUSDT,S10_thin_move,12h,A_k4.0,16848,94,0.005579,0.000000,0.000000,0.000000,940.000000,0.000000,0.000000,0.000000,0.000000,0.039263,1.000000,26.000000,0.000000,0.000000,68,0.000000,0.000000,0.000000,0.000000,0.000000,680.000000,0.000000,0.000000,6.000000,,1.000000,0,0
1000BONKUSDT,S10_thin_move,12h,B,16848,94,0.005579,0.314874,0.212766,0.220213,940.000000,0.675717,0.966184,-0.102108,0.142168,0.305920,0.755622,26.000000,0.192308,0.664084,68,0.220588,0.339361,0.650011,-0.118772,0.272059,680.000000,0.810811,1.000000,6.000000,,1.000000,0,0
1000BONKUSDT,S10_thin_move,12h,B_adp,16848,94,0.005579,0.031398,0.000000,0.026596,940.000000,0.000000,0.000000,-0.031398,0.000000,0.039263,1.000000,26.000000,0.000000,0.000000,68,0.000000,0.054507,0.000000,-0.054507,0.041176,680.000000,0.000000,0.000000,6.000000,,1.000000,0,0
1000BONKUSDT,S10_thin_move,24h,A_k3.0,16704,93,0.005568,0.014488,0.000000,0.000000,930.000000,0.000000,0.000000,-0.014488,0.000000,0.039669,1.000000,26.000000,0.000000,0.000000,67,0.000000,0.000000,0.000000,0.000000,0.000000,670.000000,0.000000,0.000000,6.000000,,1.000000,0,0
1000BONKUSDT,S10_thin_move,24h,A_k4.0,16704,93,0.005568,0.001137,0.000000,0.000000,930.000000,0.000000,0.000000,-0.001137,0.000000,0.039669,1.000000,26.000000,0.000000,0.000000,67,0.000000,0.000000,0.000000,0.000000,0.000000,670.000000,0.000000,0.000000,6.000000,,1.000000,0,0
1000BONKUSDT,S10_thin_move,24h,B,16704,93,0.005568,0.280053,0.129032,0.211828,930.000000,0.460743,0.609137,-0.151020,0.075377,0.212120,1.000000,26.000000,0.192308,0.707339,67,0.104478,0.286592,0.364552,-0.182114,0.220896,670.000000,0.472973,2.000000,6.000000,,1.000000,0,0
1000BONKUSDT,S10_thin_move,24h,B_adp,16704,93,0.005568,0.029394,0.000000,0.044086,930.000000,0.000000,0.000000,-0.029394,0.000000,0.039669,1.000000,26.000000,0.000000,0.000000,67,0.000000,0.059696,0.000000,-0.059696,0.071642,670.000000,0.000000,0.000000,6.000000,,1.000000,0,0
1000PEPEUSDT,S02_fund_low,12h,A_k3.0,16848,1224,0.072650,0.010565,0.000000,0.002379,10510.000000,0.000000,0.000000,-0.010565,0.000000,0.003129,1.000000,804.000000,0.000000,0.000000,420,0.000000,0.009696,0.000000,-0.009696,0.000000,4200.000000,0.000000,0.000000,8.000000,,1.000000,0,0
1000PEPEUSDT,S02_fund_low,12h,A_k4.0,16848,1224,0.072650,0.001128,0.000000,0.000095,10510.000000,0.000000,0.000000,-0.001128,0.000000,0.003129,1.000000,804.000000,0.000000,0.000000,420,0.000000,0.001310,0.000000,-0.001310,0.000000,4200.000000,0.000000,0.000000,8.000000,,1.000000,0,0
