feature,cluster,n_targets,mean_avg_r,mean_avg_sign,mean_avg_snr,composite
range_atr_ratio_14_z,130,2,0.030462068842506573,0.875,1.0227926095136208,0.029282752772552708
trade_rate_std,108,5,0.018969724492334313,0.8600000000000001,1.0640185096041863,0.02923069779949713
fib_wave_ratio_count,174,2,0.0343247434731409,0.775,0.8748232434371188,0.029224928363354143
side_switch_rate,107,1,0.0419965134344054,1.0,2.4143720162171767,0.029109764880405967
population_growth_rate,157,1,0.044089938028487305,0.95,1.5123262346325577,0.029032775423733254
activity_centroid_vol,157,1,0.04634387501018465,0.9,1.3097350367226561,0.028910813669578796
buy_trades_z,131,3,0.0277960003681815,0.75,1.0832395466777789,0.02890007892907231
fib_size_ratio_pct_z,88,1,0.0438763758970516,0.95,1.92582591624106,0.028892146933918176
te_net_direction,101,1,0.045810838523564795,0.9,2.1085559320090104,0.02857828820552628
loss_aversion_ratio_z,56,3,0.024733149292951968,0.8333333333333334,1.0982360692534348,0.028572854497963103
path_length_over_range_z,169,2,0.02972065356502715,0.875,1.323978519486406,0.02857004082956318
large_trade_centroid,157,1,0.0484321248158386,0.8500000000000001,1.2395967361118967,0.028535002149932005
volume_pct_q4_z,155,1,0.045640163509468895,0.9,1.4502859038109401,0.028471815591194938
mi_side_return_z,103,1,0.04549994653495655,0.9,1.5464127257520528,0.028384343690700045
response_asymmetry,46,1,0.04544107161456275,0.9,1.3981397973352299,0.02834761560413106
down_move_vol_pct_z,56,3,0.024496765875332685,0.8333333333333334,1.084738036661011,0.028299773665539884
panic_sell_ratio_z,56,3,0.024460540838690616,0.8333333333333334,1.0170428760800645,0.028257924862183
dist_to_r1_bps,54,2,0.03313934633895298,0.775,0.7401594637285158,0.028215652172961764
side_sequence_entropy,107,1,0.0404724674872229,1.0,2.41270289013047,0.028053376729072606
upper_wick_ratio,22,2,0.032710160238358175,0.775,1.0314443478703812,0.02785023260167654
taylor_ofi_a3,2,4,0.020315381639546375,0.85,1.014732517725708,0.02779189360381553
te_volume_to_price,101,1,0.0444947207340537,0.9,1.8873238902108365,0.02775725120395032
sell_centroid_z,157,1,0.0442232663450466,0.9,1.289605738674085,0.02758790914399851
volume_profile_skew_z,48,1,0.0467257996407573,0.85,1.3853058083520207,0.02752967783833985
avg_sell_size_z,113,2,0.029441792182222676,0.8500000000000001,1.4070595293636234,0.027493347488032144
range_atr_ratio_10_z,130,3,0.025208784325301617,0.7833333333333333,0.8656529077069277,0.02737498985600161
buy_volume,127,2,0.0290627001977737,0.8500000000000001,0.9084261292992382,0.0271393436422786
trade_size_p25_z,115,3,0.02378685374139045,0.8166666666666668,1.02092773457731,0.026930057988553077
time_at_high_pct,83,3,0.02329302920640727,0.8333333333333334,1.41878817372372,0.026909162535202764
taylor_rate_a1_z,160,1,0.04564406152339475,0.8500000000000001,1.0756048526694113,0.026892344671108893
fib_total_crosses_z,169,2,0.028734542005238978,0.8500000000000001,1.304994521175797,0.026832902812774704
fib_crosses_per_level_z,169,2,0.028734542005238978,0.8500000000000001,1.304994521175797,0.026832902812774704
vwap_spread_bps_z,90,1,0.042919628077313,0.9,1.516973688550743,0.02677465727322387
