test_day,train_start_day,train_end_day,variant,events,pair_net_15m_bps,pair_net_max_15m_bps,pair_win_15m,pair_win_max_15m,gap_close_15m_bps
2025-12-04,2025-11-04,2025-12-03,active_state_top_quantile,54.0,5.491552080498069,20.793515893199334,0.7592592592592593,1.0,13.491552080498069
2025-12-04,2025-11-04,2025-12-03,active_model_top_quantile,50.0,7.369190332782701,33.79417927677387,0.78,1.0,15.3691903327827
2025-12-05,2025-11-05,2025-12-04,active_baseline,132.0,8.035330261879807,23.897674986866246,0.7878787878787878,1.0,16.035330261879807
2025-12-05,2025-11-05,2025-12-04,active_state_top_quantile,46.0,5.486991759397232,21.607403062462435,0.717391304347826,1.0,13.486991759397231
2025-12-05,2025-11-05,2025-12-04,active_model_top_quantile,64.0,12.838388353367591,32.442748237765855,0.828125,1.0,20.83838835336759
2025-12-06,2025-11-06,2025-12-05,active_baseline,109.0,10.599594421548785,26.744387005495597,0.8073394495412844,1.0,18.599594421548787
2025-12-06,2025-11-06,2025-12-05,active_state_top_quantile,39.0,10.683805996620464,22.60459574670786,0.8205128205128205,1.0,18.683805996620464
2025-12-06,2025-11-06,2025-12-05,active_model_top_quantile,51.0,17.934035801326484,38.619531242588884,0.9019607843137255,1.0,25.934035801326484
2025-12-07,2025-11-07,2025-12-06,active_baseline,99.0,10.589856462280583,29.13096775971365,0.7878787878787878,1.0,18.589856462280583
2025-12-07,2025-11-07,2025-12-06,active_state_top_quantile,39.0,7.124629407881718,23.46659562929887,0.7692307692307693,1.0,15.12462940788172
2025-12-07,2025-11-07,2025-12-06,active_model_top_quantile,44.0,15.918665903418061,41.61039156074346,0.7954545454545454,1.0,23.91866590341806
2025-12-08,2025-11-08,2025-12-07,active_baseline,97.0,7.288609528805747,29.145898756365654,0.711340206185567,1.0,15.288609528805747
2025-12-08,2025-11-08,2025-12-07,active_state_top_quantile,30.0,6.922155351476748,27.400294270036625,0.7666666666666667,1.0,14.922155351476745
2025-12-08,2025-11-08,2025-12-07,active_model_top_quantile,41.0,14.296065669163085,42.86394034402618,0.8536585365853658,1.0,22.296065669163085
2025-12-09,2025-11-09,2025-12-08,active_baseline,95.0,7.06106901394669,30.507449947966837,0.6736842105263158,1.0,15.061069013946687
2025-12-09,2025-11-09,2025-12-08,active_state_top_quantile,34.0,13.371988648824077,30.8292114517913,0.8529411764705882,1.0,21.371988648824082
2025-12-09,2025-11-09,2025-12-08,active_model_top_quantile,37.0,16.079981537659744,51.53767334505733,0.6756756756756757,1.0,24.079981537659744
2025-12-10,2025-11-10,2025-12-09,active_baseline,88.0,9.959172767145608,31.715181949543304,0.7727272727272727,1.0,17.95917276714561
2025-12-10,2025-11-10,2025-12-09,active_state_top_quantile,40.0,7.3339503460814255,26.43151990756369,0.8,1.0,15.333950346081426
2025-12-10,2025-11-10,2025-12-09,active_model_top_quantile,36.0,18.354733209046575,50.37908064747343,0.7777777777777778,1.0,26.354733209046575
2025-12-11,2025-11-11,2025-12-10,active_baseline,96.0,12.172427501413276,32.785791689591214,0.8020833333333334,1.0,20.172427501413278
2025-12-11,2025-11-11,2025-12-10,active_state_top_quantile,37.0,10.155691672988763,27.837162057341008,0.7837837837837838,1.0,18.155691672988766
2025-12-11,2025-11-11,2025-12-10,active_model_top_quantile,48.0,19.33969258467868,46.65241408609544,0.8541666666666666,1.0,27.339692584678676
2025-12-12,2025-11-12,2025-12-11,active_baseline,95.0,9.370136382454023,30.33210583950198,0.7368421052631579,1.0,17.370136382454017
2025-12-12,2025-11-12,2025-12-11,active_state_top_quantile,48.0,12.79232757698483,33.82622915057386,0.7708333333333334,1.0,20.792327576984828
2025-12-12,2025-11-12,2025-12-11,active_model_top_quantile,33.0,17.744765506981782,43.5637062543307,0.8181818181818182,1.0,25.74476550698178
2025-12-13,2025-11-13,2025-12-12,active_baseline,93.0,8.339985811301915,28.727548862942044,0.5591397849462365,1.0,16.339985811301915
2025-12-13,2025-11-13,2025-12-12,active_state_top_quantile,38.0,7.6867441377866434,27.764250834008795,0.5789473684210527,1.0,15.686744137786643
2025-12-13,2025-11-13,2025-12-12,active_model_top_quantile,35.0,21.51588829474058,46.2823471635961,0.7428571428571429,1.0,29.51588829474058
2025-12-14,2025-11-14,2025-12-13,active_baseline,92.0,11.637964906009303,28.816590835348013,0.75,1.0,19.6379649060093
2025-12-14,2025-11-14,2025-12-13,active_state_top_quantile,37.0,13.9819584005195,26.31376855874939,0.8378378378378378,1.0,21.9819584005195
2025-12-14,2025-11-14,2025-12-13,active_model_top_quantile,37.0,21.12825198374793,46.67972236079863,0.7837837837837838,1.0,29.12825198374793
2025-12-15,2025-11-15,2025-12-14,active_baseline,87.0,14.236832004840679,32.96389874347742,0.7931034482758621,1.0,22.236832004840682
2025-12-15,2025-11-15,2025-12-14,active_state_top_quantile,36.0,12.860504730805436,26.661003656043796,0.75,1.0,20.86050473080543
2025-12-15,2025-11-15,2025-12-14,active_model_top_quantile,38.0,25.94407780464812,49.0181496706915,0.8421052631578947,1.0,33.944077804648124
2025-12-16,2025-11-16,2025-12-15,active_baseline,87.0,9.671303208828206,31.748877130719684,0.6666666666666666,1.0,17.671303208828206
2025-12-16,2025-11-16,2025-12-15,active_state_top_quantile,38.0,10.83751780221768,29.43323402009949,0.7894736842105263,1.0,18.83751780221768
2025-12-16,2025-11-16,2025-12-15,active_model_top_quantile,31.0,15.81960431628559,45.827670534217745,0.7741935483870968,1.0,23.819604316285595
2025-12-17,2025-11-17,2025-12-16,active_baseline,101.0,10.777327160188793,31.230743059864327,0.693069306930693,1.0,18.777327160188797
2025-12-17,2025-11-17,2025-12-16,active_state_top_quantile,29.0,11.587100978624262,32.382039394285606,0.7931034482758621,1.0,19.58710097862426
2025-12-17,2025-11-17,2025-12-16,active_model_top_quantile,35.0,21.77314372569038,50.78703215763971,0.8285714285714286,1.0,29.773143725690378
2025-12-18,2025-11-18,2025-12-17,active_baseline,92.0,9.811834164737652,32.442207064034115,0.7065217391304348,1.0,17.81183416473765
2025-12-18,2025-11-18,2025-12-17,active_state_top_quantile,36.0,9.938528222765433,24.86585208195374,0.75,1.0,17.93852822276543
2025-12-18,2025-11-18,2025-12-17,active_model_top_quantile,40.0,14.382053158371829,46.73389840243311,0.7,1.0,22.38205315837183
2025-12-19,2025-11-19,2025-12-18,active_baseline,97.0,9.085765394739242,35.32183422347199,0.6701030927835051,1.0,17.08576539473924
2025-12-19,2025-11-19,2025-12-18,active_state_top_quantile,22.0,11.179821554312587,40.87139231552408,0.7272727272727273,1.0,19.179821554312586
2025-12-19,2025-11-19,2025-12-18,active_model_top_quantile,43.0,17.327139521117868,54.68959136088887,0.7441860465116279,1.0,25.327139521117864
2025-12-20,2025-11-20,2025-12-19,active_baseline,86.0,13.682182911515277,32.6020659648665,0.686046511627907,1.0,21.682182911515273
2025-12-20,2025-11-20,2025-12-19,active_state_top_quantile,34.0,13.841390975276363,30.514651251871797,0.6764705882352942,1.0,21.84139097527637
2025-12-20,2025-11-20,2025-12-19,active_model_top_quantile,38.0,27.09471792688077,50.61324976306367,0.8421052631578947,1.0,35.09471792688077
2025-12-21,2025-11-21,2025-12-20,active_baseline,85.0,16.729961479621217,37.84907798119421,0.7411764705882353,1.0,24.729961479621217
2025-12-21,2025-11-21,2025-12-20,active_state_top_quantile,28.0,20.56257632231534,36.22252079303107,0.8571428571428571,1.0,28.56257632231534
2025-12-21,2025-11-21,2025-12-20,active_model_top_quantile,41.0,29.197116516338127,57.403105391965134,0.8292682926829268,1.0,37.19711651633813
2025-12-22,2025-11-22,2025-12-21,active_baseline,115.0,9.666939884876017,31.520768230304796,0.6782608695652174,1.0,17.666939884876015
2025-12-22,2025-11-22,2025-12-21,active_state_top_quantile,44.0,6.086306148239964,23.34624140550289,0.7272727272727273,1.0,14.086306148239963
2025-12-22,2025-11-22,2025-12-21,active_model_top_quantile,52.0,18.31715807917178,49.44054578170709,0.75,1.0,26.317158079171787
2025-12-23,2025-11-23,2025-12-22,active_baseline,114.0,11.393736274978059,32.32204298505875,0.7017543859649122,1.0,19.393736274978057
2025-12-23,2025-11-23,2025-12-22,active_state_top_quantile,42.0,12.211640423642669,32.86773734986174,0.8095238095238095,1.0,20.21164042364267
2025-12-23,2025-11-23,2025-12-22,active_model_top_quantile,56.0,19.213023369268342,50.715270133325234,0.7857142857142857,1.0,27.213023369268342
2025-12-24,2025-11-24,2025-12-23,active_baseline,122.0,8.692014877440254,28.327069348051715,0.6967213114754098,1.0,16.692014877440254
2025-12-24,2025-11-24,2025-12-23,active_state_top_quantile,48.0,6.664717018677692,27.528036890165385,0.6666666666666666,1.0,14.664717018677692
2025-12-24,2025-11-24,2025-12-23,active_model_top_quantile,48.0,16.523561488637785,46.97409982256382,0.7083333333333334,1.0,24.523561488637785
2025-12-25,2025-11-25,2025-12-24,active_baseline,125.0,8.217866778306743,28.75743429333345,0.68,1.0,16.217866778306743
2025-12-25,2025-11-25,2025-12-24,active_state_top_quantile,51.0,7.63478439127395,29.84992923575938,0.6078431372549019,1.0,15.634784391273948
2025-12-25,2025-11-25,2025-12-24,active_model_top_quantile,54.0,14.90957519790039,47.13920190918803,0.6666666666666666,1.0,22.909575197900388
2025-12-26,2025-11-26,2025-12-25,active_baseline,106.0,11.017714837221535,30.364144530796597,0.6132075471698113,1.0,19.017714837221533
2025-12-26,2025-11-26,2025-12-25,active_state_top_quantile,39.0,17.22006636853763,30.94793494842236,0.6410256410256411,1.0,25.22006636853763
2025-12-26,2025-11-26,2025-12-25,active_model_top_quantile,45.0,20.9142041558828,50.50622206029181,0.6666666666666666,1.0,28.914204155882803
2025-12-27,2025-11-27,2025-12-26,active_baseline,90.0,14.38274296177503,31.00596236496809,0.7888888888888889,1.0,22.38274296177503
2025-12-27,2025-11-27,2025-12-26,active_state_top_quantile,29.0,10.402423987635656,22.219378719688205,0.7931034482758621,1.0,18.402423987635654
2025-12-27,2025-11-27,2025-12-26,active_model_top_quantile,50.0,21.00572394829515,44.004631858456634,0.8,1.0,29.00572394829515
2025-12-28,2025-11-28,2025-12-27,active_baseline,112.0,5.521948575226105,25.76843024575701,0.6160714285714286,1.0,13.521948575226105
2025-12-28,2025-11-28,2025-12-27,active_state_top_quantile,46.0,4.088007173901404,22.245558786881645,0.6956521739130435,1.0,12.088007173901405
2025-12-28,2025-11-28,2025-12-27,active_model_top_quantile,48.0,10.565638714603192,41.99006378723238,0.6875,1.0,18.565638714603192
2025-12-29,2025-11-29,2025-12-28,active_baseline,110.0,7.9013981891429355,27.168574991860336,0.6636363636363637,1.0,15.901398189142935
2025-12-29,2025-11-29,2025-12-28,active_state_top_quantile,37.0,12.117647845786513,25.14484717909561,0.7297297297297297,1.0,20.11764784578651
2025-12-29,2025-11-29,2025-12-28,active_model_top_quantile,45.0,17.363324358023085,46.59096831976539,0.7777777777777778,1.0,25.363324358023075
2025-12-30,2025-11-30,2025-12-29,active_baseline,93.0,10.03132581524611,29.336669607153073,0.6989247311827957,1.0,18.03132581524611
2025-12-30,2025-11-30,2025-12-29,active_state_top_quantile,36.0,6.291603157789773,28.138022993652232,0.5833333333333334,1.0,14.291603157789776
2025-12-30,2025-11-30,2025-12-29,active_model_top_quantile,44.0,17.843741819004826,45.874620766735205,0.7272727272727273,1.0,25.84374181900483
2025-12-31,2025-12-01,2025-12-30,active_baseline,93.0,14.213911017879996,31.415725862054682,0.7526881720430108,1.0,22.213911017879997
2025-12-31,2025-12-01,2025-12-30,active_state_top_quantile,37.0,18.596736082371386,33.86969680062177,0.7837837837837838,1.0,26.596736082371386
2025-12-31,2025-12-01,2025-12-30,active_model_top_quantile,43.0,26.428481175716808,49.65486147602635,0.813953488372093,1.0,34.428481175716804
2026-01-01,2025-12-02,2025-12-31,active_baseline,112.0,3.922905610063808,25.395332304242327,0.6160714285714286,1.0,11.92290561006381
2026-01-01,2025-12-02,2025-12-31,active_state_top_quantile,37.0,7.617510077530237,20.339408010732964,0.7567567567567568,1.0,15.617510077530238
2026-01-01,2025-12-02,2025-12-31,active_model_top_quantile,39.0,8.489755517355475,45.457246846743836,0.6410256410256411,1.0,16.489755517355476
2026-01-02,2025-12-03,2026-01-01,active_baseline,129.0,3.058679704291507,23.20625797693662,0.5038759689922481,0.9922480620155039,11.058679704291507
2026-01-02,2025-12-03,2026-01-01,active_state_top_quantile,55.0,6.322996494499812,25.197302112963115,0.6181818181818182,0.9818181818181818,14.322996494499812
2026-01-02,2025-12-03,2026-01-01,active_model_top_quantile,37.0,9.374429140964928,44.5987222676121,0.5945945945945946,1.0,17.374429140964928
2026-01-03,2025-12-04,2026-01-02,active_baseline,101.0,5.965831566785987,24.99551260414934,0.5742574257425742,1.0,13.965831566785988
2026-01-03,2025-12-04,2026-01-02,active_state_top_quantile,29.0,4.0297399078924565,17.783969042075576,0.5862068965517241,1.0,12.02973990789246
2026-01-03,2025-12-04,2026-01-02,active_model_top_quantile,47.0,13.696870134195319,38.5541229292152,0.6382978723404256,1.0,21.696870134195315
2026-01-04,2025-12-05,2026-01-03,active_baseline,119.0,5.768622906930617,22.494489875022403,0.6050420168067226,0.9915966386554622,13.768622906930617
2026-01-04,2025-12-05,2026-01-03,active_state_top_quantile,44.0,5.079484179705453,20.524876025726403,0.6363636363636364,0.9772727272727273,13.079484179705451
2026-01-04,2025-12-05,2026-01-03,active_model_top_quantile,35.0,16.18124083977026,42.309254237411025,0.7142857142857143,1.0,24.18124083977026
2026-01-05,2025-12-06,2026-01-04,active_baseline,122.0,6.20765262271937,23.544927765119617,0.6967213114754098,1.0,14.20765262271937
2026-01-05,2025-12-06,2026-01-04,active_state_top_quantile,44.0,5.38980917459343,20.021484448769453,0.7954545454545454,1.0,13.389809174593431
2026-01-05,2025-12-06,2026-01-04,active_model_top_quantile,40.0,13.995665588769532,41.22834719153288,0.725,1.0,21.995665588769533
2026-01-06,2025-12-07,2026-01-05,active_baseline,117.0,4.759702390190249,23.551067684080962,0.5811965811965812,1.0,12.759702390190245
2026-01-06,2025-12-07,2026-01-05,active_state_top_quantile,44.0,3.152712036847343,19.544964234974394,0.5227272727272727,1.0,11.152712036847342
2026-01-06,2025-12-07,2026-01-05,active_model_top_quantile,36.0,14.984230644663057,41.79343085819453,0.75,1.0,22.984230644663057
2026-01-07,2025-12-08,2026-01-06,active_baseline,118.0,3.7234825106865936,23.29332364177285,0.559322033898305,0.9915254237288136,11.723482510686596
2026-01-07,2025-12-08,2026-01-06,active_state_top_quantile,41.0,5.190723068863372,21.496144947411544,0.6097560975609756,1.0,13.19072306886337
2026-01-07,2025-12-08,2026-01-06,active_model_top_quantile,39.0,8.422357064039003,42.858570598930136,0.6666666666666666,1.0,16.422357064038998
2026-01-08,2025-12-09,2026-01-07,active_baseline,121.0,6.850639999264171,25.523537140270864,0.6446280991735537,1.0,14.850639999264171
2026-01-08,2025-12-09,2026-01-07,active_state_top_quantile,52.0,5.582338815399899,24.47541173966874,0.6538461538461539,1.0,13.582338815399899
2026-01-08,2025-12-09,2026-01-07,active_model_top_quantile,46.0,15.760457213020546,43.51536333711586,0.7608695652173914,1.0,23.760457213020548
2026-01-09,2025-12-10,2026-01-08,active_baseline,120.0,8.768844727271247,23.953167524491466,0.65,1.0,16.768844727271247
2026-01-09,2025-12-10,2026-01-08,active_state_top_quantile,54.0,10.925123940405165,22.437797272381953,0.7407407407407407,1.0,18.925123940405165
2026-01-09,2025-12-10,2026-01-08,active_model_top_quantile,47.0,16.538306575865494,37.82729441806719,0.7021276595744681,1.0,24.5383065758655
2026-01-10,2025-12-11,2026-01-09,active_baseline,125.0,6.8084448026575535,23.804043446961785,0.624,0.992,14.808444802657558
2026-01-10,2025-12-11,2026-01-09,active_state_top_quantile,48.0,8.479788608831067,22.97717164110993,0.7083333333333334,0.9791666666666666,16.47978860883107
2026-01-10,2025-12-11,2026-01-09,active_model_top_quantile,43.0,13.741104789186688,42.67436530861283,0.7209302325581395,1.0,21.74110478918669
2026-01-11,2025-12-12,2026-01-10,active_baseline,119.0,7.189842785993309,23.38487746036408,0.6638655462184874,1.0,15.189842785993308
2026-01-11,2025-12-12,2026-01-10,active_state_top_quantile,32.0,10.708291159714696,26.224567598471268,0.6875,1.0,18.708291159714694
2026-01-11,2025-12-12,2026-01-10,active_model_top_quantile,49.0,14.029337375619285,36.97099139975187,0.7142857142857143,1.0,22.029337375619285
2026-01-12,2025-12-13,2026-01-11,active_baseline,127.0,7.740317568857371,25.256636605960953,0.6850393700787402,1.0,15.74031756885737
2026-01-12,2025-12-13,2026-01-11,active_state_top_quantile,41.0,10.925825033742019,28.175264727573627,0.7073170731707317,1.0,18.925825033742015
2026-01-12,2025-12-13,2026-01-11,active_model_top_quantile,51.0,14.971254281764399,40.80880596445244,0.7058823529411765,1.0,22.971254281764402
2026-01-13,2025-12-14,2026-01-12,active_baseline,124.0,4.9070019497930994,22.966734993293286,0.6451612903225806,0.9838709677419355,12.9070019497931
2026-01-13,2025-12-14,2026-01-12,active_state_top_quantile,53.0,3.2940116497128242,21.610953613688178,0.5849056603773585,0.9622641509433962,11.294011649712825
2026-01-13,2025-12-14,2026-01-12,active_model_top_quantile,43.0,9.836801113660641,36.22616653871326,0.6976744186046512,1.0,17.83680111366064
2026-01-14,2025-12-15,2026-01-13,active_baseline,112.0,6.013343460920271,23.93248293832757,0.625,0.9910714285714286,14.013343460920272
2026-01-14,2025-12-15,2026-01-13,active_state_top_quantile,55.0,7.9288782599876875,23.724555503767778,0.6909090909090909,0.9818181818181818,15.928878259987691
2026-01-14,2025-12-15,2026-01-13,active_model_top_quantile,41.0,12.40208433494855,38.2087977712669,0.6829268292682927,1.0,20.40208433494855
2026-01-15,2025-12-16,2026-01-14,active_baseline,101.0,8.529356806140234,27.138916366746525,0.7722772277227723,1.0,16.529356806140235
2026-01-15,2025-12-16,2026-01-14,active_state_top_quantile,32.0,7.204699050300162,24.349469096974758,0.78125,1.0,15.20469905030016
2026-01-15,2025-12-16,2026-01-14,active_model_top_quantile,43.0,15.190253723389674,39.22124506092455,0.8372093023255814,1.0,23.190253723389674
2026-01-16,2025-12-17,2026-01-15,active_baseline,98.0,8.732974507015937,27.90389219421584,0.7551020408163265,1.0,16.73297450701594
2026-01-16,2025-12-17,2026-01-15,active_state_top_quantile,53.0,8.064560167946865,24.244061829966565,0.7735849056603774,1.0,16.064560167946862
2026-01-16,2025-12-17,2026-01-15,active_model_top_quantile,43.0,13.91045549950602,40.00838707155708,0.813953488372093,1.0,21.910455499506018
2026-01-17,2025-12-18,2026-01-16,active_baseline,95.0,6.243416859336773,24.199326406831187,0.5894736842105263,1.0,14.243416859336774
2026-01-17,2025-12-18,2026-01-16,active_state_top_quantile,46.0,4.894938239132217,21.274663365190126,0.6304347826086957,1.0,12.894938239132216
2026-01-17,2025-12-18,2026-01-16,active_model_top_quantile,39.0,12.029597658194913,34.04760585989,0.6666666666666666,1.0,20.02959765819491
2026-01-18,2025-12-19,2026-01-17,active_baseline,82.0,12.522463953316214,32.60360817321898,0.7804878048780488,1.0,20.522463953316212
2026-01-18,2025-12-19,2026-01-17,active_state_top_quantile,29.0,13.441548236265671,25.965773596056774,0.896551724137931,1.0,21.441548236265668
2026-01-18,2025-12-19,2026-01-17,active_model_top_quantile,37.0,20.297414407311866,43.71845748343102,0.8378378378378378,1.0,28.29741440731187
2026-01-19,2025-12-20,2026-01-18,active_baseline,80.0,13.648353780515588,38.979109845590585,0.725,1.0,21.648353780515595
2026-01-19,2025-12-20,2026-01-18,active_state_top_quantile,33.0,16.66675551812324,41.27163235284654,0.7272727272727273,1.0,24.66675551812324
2026-01-19,2025-12-20,2026-01-18,active_model_top_quantile,49.0,19.12559604631065,50.680506233440184,0.8163265306122449,1.0,27.125596046310648
2026-01-20,2025-12-21,2026-01-19,active_baseline,81.0,14.838501758734909,37.18303259741217,0.7283950617283951,1.0,22.838501758734907
2026-01-20,2025-12-21,2026-01-19,active_state_top_quantile,29.0,18.34361233674167,40.17642412160114,0.7931034482758621,1.0,26.34361233674167
2026-01-20,2025-12-21,2026-01-19,active_model_top_quantile,48.0,21.95964415122646,45.84977159861554,0.8333333333333334,1.0,29.95964415122646
2026-01-21,2025-12-22,2026-01-20,active_baseline,73.0,12.107229549913203,36.57705073261099,0.7808219178082192,1.0,20.107229549913203
2026-01-21,2025-12-22,2026-01-20,active_state_top_quantile,30.0,13.189950218301096,39.27385311507734,0.7666666666666667,1.0,21.1899502183011
2026-01-21,2025-12-22,2026-01-20,active_model_top_quantile,36.0,14.336198399014895,46.823499562608085,0.7777777777777778,1.0,22.33619839901489
2026-01-22,2025-12-23,2026-01-21,active_baseline,86.0,13.816942276608101,33.93327870744182,0.8255813953488372,1.0,21.816942276608103
2026-01-22,2025-12-23,2026-01-21,active_state_top_quantile,43.0,15.095307957530826,30.582637062621675,0.9069767441860465,1.0,23.095307957530824
2026-01-22,2025-12-23,2026-01-21,active_model_top_quantile,42.0,19.72560596923236,44.214848890609396,0.8571428571428571,1.0,27.725605969232365
2026-01-23,2025-12-24,2026-01-22,active_baseline,81.0,13.252448743644766,36.7163822378639,0.7283950617283951,1.0,21.252448743644766
2026-01-23,2025-12-24,2026-01-22,active_state_top_quantile,26.0,16.115036962653473,36.29498979665731,0.8076923076923077,1.0,24.115036962653473
2026-01-23,2025-12-24,2026-01-22,active_model_top_quantile,34.0,20.83747162501896,54.1762034876355,0.8235294117647058,1.0,28.83747162501896
2026-01-24,2025-12-25,2026-01-23,active_baseline,76.0,23.92866595218645,41.020900430859854,0.8947368421052632,1.0,31.92866595218646
2026-01-24,2025-12-25,2026-01-23,active_state_top_quantile,39.0,18.340656120373673,34.37572492444103,0.8717948717948718,1.0,26.34065612037367
2026-01-24,2025-12-25,2026-01-23,active_model_top_quantile,51.0,31.45197180252858,49.294075574976056,0.9607843137254902,1.0,39.451971802528575
2026-01-25,2025-12-26,2026-01-24,active_baseline,82.0,15.091161282985478,41.16795070857081,0.7560975609756098,1.0,23.091161282985478
2026-01-25,2025-12-26,2026-01-24,active_state_top_quantile,29.0,20.5976478404673,37.69130005017436,0.9310344827586207,1.0,28.5976478404673
2026-01-25,2025-12-26,2026-01-24,active_model_top_quantile,56.0,18.737152142914567,47.47940206783968,0.7678571428571429,1.0,26.737152142914567
2026-01-26,2025-12-27,2026-01-25,active_baseline,84.0,5.838971734463159,36.00910380546806,0.6309523809523809,1.0,13.83897173446316
2026-01-26,2025-12-27,2026-01-25,active_state_top_quantile,34.0,6.9367216610740705,35.86282518986363,0.7647058823529411,1.0,14.936721661074069
2026-01-26,2025-12-27,2026-01-25,active_model_top_quantile,37.0,14.083960194088847,44.778818821565494,0.7837837837837838,1.0,22.083960194088846
2026-01-27,2025-12-28,2026-01-26,active_baseline,83.0,17.606939164943466,37.35699798630283,0.8313253012048193,1.0,25.60693916494347
2026-01-27,2025-12-28,2026-01-26,active_state_top_quantile,32.0,20.640054057718636,35.52258740962237,0.84375,1.0,28.640054057718636
2026-01-27,2025-12-28,2026-01-26,active_model_top_quantile,51.0,22.813397885862024,45.95821974963012,0.8627450980392157,1.0,30.813397885862024
2026-01-28,2025-12-29,2026-01-27,active_baseline,81.0,11.126792478028642,35.79612526707579,0.7654320987654321,1.0,19.12679247802864
2026-01-28,2025-12-29,2026-01-27,active_state_top_quantile,28.0,16.83388625320945,39.102929502022505,0.8214285714285714,1.0,24.833886253209446
2026-01-28,2025-12-29,2026-01-27,active_model_top_quantile,42.0,15.95408201545469,46.99969243338393,0.7857142857142857,1.0,23.95408201545469
2026-01-29,2025-12-30,2026-01-28,active_baseline,82.0,11.285659259341669,38.37003380723742,0.6707317073170732,1.0,19.285659259341667
2026-01-29,2025-12-30,2026-01-28,active_state_top_quantile,31.0,15.168328780351729,36.77768579303451,0.8064516129032258,1.0,23.168328780351732
2026-01-29,2025-12-30,2026-01-28,active_model_top_quantile,40.0,20.1209754887527,53.2027454268228,0.725,1.0,28.1209754887527
2026-01-30,2025-12-31,2026-01-29,active_baseline,87.0,12.940695599559694,40.06975080650124,0.6896551724137931,1.0,20.940695599559696
2026-01-30,2025-12-31,2026-01-29,active_state_top_quantile,39.0,9.800639026542004,38.33355339925799,0.6153846153846154,1.0,17.800639026542008
2026-01-30,2025-12-31,2026-01-29,active_model_top_quantile,42.0,19.090124152100437,55.060717736620205,0.7142857142857143,1.0,27.090124152100437
2026-01-31,2026-01-01,2026-01-30,active_baseline,75.0,14.691339656615,46.490811308608095,0.7333333333333333,1.0,22.691339656615
2026-01-31,2026-01-01,2026-01-30,active_state_top_quantile,29.0,16.595591476426513,47.06965655765343,0.7931034482758621,1.0,24.59559147642651
2026-01-31,2026-01-01,2026-01-30,active_model_top_quantile,44.0,19.434630203810745,58.66544721474709,0.7727272727272727,1.0,27.434630203810745
2026-02-01,2026-01-02,2026-01-31,active_baseline,84.0,12.81164145503698,44.04029314790306,0.7142857142857143,1.0,20.811641455036984
2026-02-01,2026-01-02,2026-01-31,active_state_top_quantile,35.0,15.933899002255098,52.092288816938336,0.7142857142857143,1.0,23.933899002255103
2026-02-01,2026-01-02,2026-01-31,active_model_top_quantile,38.0,22.898563101324832,62.64151864653835,0.8421052631578947,1.0,30.89856310132483
2026-02-02,2026-01-03,2026-02-01,active_baseline,81.0,12.26809584484473,46.30882682712647,0.6790123456790124,1.0,20.268095844844733
2026-02-02,2026-01-03,2026-02-01,active_state_top_quantile,26.0,9.866308495924718,40.277278406779246,0.6538461538461539,1.0,17.866308495924713
2026-02-02,2026-01-03,2026-02-01,active_model_top_quantile,34.0,18.89880923406313,65.51539119294057,0.7058823529411765,1.0,26.89880923406313
2026-02-03,2026-01-04,2026-02-02,active_baseline,88.0,10.765810291215521,42.00889073804883,0.5909090909090909,1.0,18.76581029121552
2026-02-03,2026-01-04,2026-02-02,active_state_top_quantile,23.0,16.761902173578214,49.90353583966985,0.6521739130434783,1.0,24.761902173578214
2026-02-03,2026-01-04,2026-02-02,active_model_top_quantile,29.0,29.092946859356,71.49337948724957,0.7241379310344828,1.0,37.092946859356005
2026-02-04,2026-01-05,2026-02-03,active_baseline,87.0,18.650274356086527,47.41826374658267,0.735632183908046,1.0,26.650274356086523
2026-02-04,2026-01-05,2026-02-03,active_state_top_quantile,30.0,29.306249418866432,51.69386950570721,0.8666666666666667,1.0,37.30624941886643
2026-02-04,2026-01-05,2026-02-03,active_model_top_quantile,44.0,28.168984148585647,62.437505739489055,0.75,1.0,36.16898414858564
2026-02-05,2026-01-06,2026-02-04,active_baseline,86.0,21.819931996069233,54.42420675425314,0.7906976744186046,1.0,29.819931996069236
2026-02-05,2026-01-06,2026-02-04,active_state_top_quantile,35.0,30.378251053891322,51.659289602104835,0.8,1.0,38.378251053891326
2026-02-05,2026-01-06,2026-02-04,active_model_top_quantile,48.0,33.03204117100058,76.0717009506535,0.8541666666666666,1.0,41.032041171000586
2026-02-06,2026-01-07,2026-02-05,active_baseline,87.0,19.060414804374467,55.11100870639121,0.7586206896551724,1.0,27.060414804374464
2026-02-06,2026-01-07,2026-02-05,active_state_top_quantile,30.0,23.84793065821607,53.30655286226487,0.8333333333333334,1.0,31.847930658216075
2026-02-06,2026-01-07,2026-02-05,active_model_top_quantile,52.0,27.42820006413455,70.70821765153082,0.7884615384615384,1.0,35.42820006413455
2026-02-07,2026-01-08,2026-02-06,active_baseline,98.0,18.555413408649514,48.73116509597933,0.7142857142857143,1.0,26.555413408649517
2026-02-07,2026-01-08,2026-02-06,active_state_top_quantile,37.0,17.708013320247094,45.82058204983519,0.7837837837837838,1.0,25.708013320247094
2026-02-07,2026-01-08,2026-02-06,active_model_top_quantile,37.0,34.66592146686004,70.85953329082658,0.8108108108108109,1.0,42.66592146686005
