symbol,file,mid_price,bid_depth_usd,ask_depth_usd,total_depth_usd,spread_bps,fr_abs_bps,ob_source,bid_levels,ask_levels,entry_slip_500,exit_slip_500,rt_slip_500,filled_pct_500,net_pnl_ml_loso_p50_500,dollar_pnl_ml_loso_p50_500,net_pnl_fixed_10s_500,dollar_pnl_fixed_10s_500,net_pnl_fixed_5s_500,dollar_pnl_fixed_5s_500,entry_slip_1000,exit_slip_1000,rt_slip_1000,filled_pct_1000,net_pnl_ml_loso_p50_1000,dollar_pnl_ml_loso_p50_1000,net_pnl_fixed_10s_1000,dollar_pnl_fixed_10s_1000,net_pnl_fixed_5s_1000,dollar_pnl_fixed_5s_1000,entry_slip_2000,exit_slip_2000,rt_slip_2000,filled_pct_2000,net_pnl_ml_loso_p50_2000,dollar_pnl_ml_loso_p50_2000,net_pnl_fixed_10s_2000,dollar_pnl_fixed_10s_2000,net_pnl_fixed_5s_2000,dollar_pnl_fixed_5s_2000,entry_slip_3000,exit_slip_3000,rt_slip_3000,filled_pct_3000,net_pnl_ml_loso_p50_3000,dollar_pnl_ml_loso_p50_3000,net_pnl_fixed_10s_3000,dollar_pnl_fixed_10s_3000,net_pnl_fixed_5s_3000,dollar_pnl_fixed_5s_3000,entry_slip_5000,exit_slip_5000,rt_slip_5000,filled_pct_5000,net_pnl_ml_loso_p50_5000,dollar_pnl_ml_loso_p50_5000,net_pnl_fixed_10s_5000,dollar_pnl_fixed_10s_5000,net_pnl_fixed_5s_5000,dollar_pnl_fixed_5s_5000,entry_slip_7500,exit_slip_7500,rt_slip_7500,filled_pct_7500,net_pnl_ml_loso_p50_7500,dollar_pnl_ml_loso_p50_7500,net_pnl_fixed_10s_7500,dollar_pnl_fixed_10s_7500,net_pnl_fixed_5s_7500,dollar_pnl_fixed_5s_7500,entry_slip_10000,exit_slip_10000,rt_slip_10000,filled_pct_10000,net_pnl_ml_loso_p50_10000,dollar_pnl_ml_loso_p50_10000,net_pnl_fixed_10s_10000,dollar_pnl_fixed_10s_10000,net_pnl_fixed_5s_10000,dollar_pnl_fixed_5s_10000,entry_slip_15000,exit_slip_15000,rt_slip_15000,filled_pct_15000,net_pnl_ml_loso_p50_15000,dollar_pnl_ml_loso_p50_15000,net_pnl_fixed_10s_15000,dollar_pnl_fixed_10s_15000,net_pnl_fixed_5s_15000,dollar_pnl_fixed_5s_15000,entry_slip_20000,exit_slip_20000,rt_slip_20000,filled_pct_20000,net_pnl_ml_loso_p50_20000,dollar_pnl_ml_loso_p50_20000,net_pnl_fixed_10s_20000,dollar_pnl_fixed_10s_20000,net_pnl_fixed_5s_20000,dollar_pnl_fixed_5s_20000,entry_slip_30000,exit_slip_30000,rt_slip_30000,filled_pct_30000,net_pnl_ml_loso_p50_30000,dollar_pnl_ml_loso_p50_30000,net_pnl_fixed_10s_30000,dollar_pnl_fixed_10s_30000,net_pnl_fixed_5s_30000,dollar_pnl_fixed_5s_30000,entry_slip_50000,exit_slip_50000,rt_slip_50000,filled_pct_50000,net_pnl_ml_loso_p50_50000,dollar_pnl_ml_loso_p50_50000,net_pnl_fixed_10s_50000,dollar_pnl_fixed_10s_50000,net_pnl_fixed_5s_50000,dollar_pnl_fixed_5s_50000
MIRAUSDT,MIRAUSDT_20260226_200000.jsonl,0.12185,30276.147768000003,71869.24215700003,102145.38992500002,4.924086992203898,200.0,ob200,200,200,3.198202861373368,3.79133796217317,6.9895408235465375,100.0,16.610459176453464,0.8305229588226731,9.610459176453464,0.48052295882267315,7.610459176453462,0.3805229588226731,4.710083627499633,5.573734864031499,10.283818491531132,100.0,13.316181508468869,1.331618150846887,6.316181508468869,0.6316181508468869,4.316181508468867,0.4316181508468867,9.066525617220599,7.81788316956701,16.88440878678761,100.0,6.715591213212392,1.3431182426424781,-0.2844087867876084,-0.05688175735752168,-2.28440878678761,-0.456881757357522,12.558518437296554,10.102796029503839,22.66131446680039,100.0,0.9386855331996102,0.28160565995988307,-6.06131446680039,-1.818394340040117,-8.061314466800392,-2.4183943400401176,21.605566443389204,16.416231817974147,38.02179826136335,100.0,-14.42179826136335,-7.210899130681675,-21.42179826136335,-10.710899130681675,-23.42179826136335,-11.710899130681675,34.029694256973094,23.284257183196107,57.313951440169205,100.0,-33.713951440169204,-25.285463580126905,-40.713951440169204,-30.535463580126905,-42.713951440169204,-32.0354635801269,46.84019548441104,28.255721525706946,75.09591701011799,100.0,-51.495917010117985,-51.495917010117985,-58.495917010117985,-58.495917010117985,-60.495917010117985,-60.495917010117985,65.22770202172984,35.343722673960855,100.5714246956907,100.0,-76.9714246956907,-115.45713704353606,-83.9714246956907,-125.95713704353606,-85.9714246956907,-128.95713704353605,76.21349448979704,39.01913700716163,115.23263149695867,100.0,-91.63263149695868,-183.26526299391736,-98.63263149695868,-197.26526299391736,-100.63263149695868,-201.26526299391736,97.98366894165184,45.6737961864061,143.65746512805794,100.0,-120.05746512805794,-360.17239538417385,-127.05746512805794,-381.17239538417385,-129.05746512805794,-387.17239538417385,98.98825084299429,60.07359335363092,159.0618441966252,60.552295536,-135.4618441966252,-677.309220983126,-142.4618441966252,-712.309220983126,-144.4618441966252,-722.309220983126
MIRAUSDT,MIRAUSDT_20260226_210000.jsonl,0.111545,39018.98911600001,45884.39667600004,84903.38579200004,6.275494195167925,22.874599999999997,ob200,200,200,6.929284501852339,7.9786665142770135,14.907951016129353,100.0,8.692048983870649,0.43460244919353247,1.6920489838706487,0.08460244919353244,-0.30795101612935305,-0.015397550806467653,9.762101584140206,10.995665305902296,20.757766890042504,100.0,2.8422331099574976,0.28422331099574977,-4.157766890042502,-0.41577668900425024,-6.157766890042504,-0.6157766890042504,13.674680898957352,15.481233719203168,29.15591461816052,100.0,-5.555914618160518,-1.1111829236321036,-12.555914618160518,-2.5111829236321035,-14.55591461816052,-2.911182923632104,16.83273912893924,18.032528722860558,34.8652678517998,100.0,-11.265267851799798,-3.37958035553994,-18.2652678517998,-5.47958035553994,-20.2652678517998,-6.07958035553994,25.053376015847558,26.273233905814646,51.326609921662204,100.0,-27.726609921662202,-13.863304960831101,-34.7266099216622,-17.3633049608311,-36.7266099216622,-18.3633049608311,34.76700470781769,33.68872258494665,68.45572729276435,100.0,-44.85572729276435,-33.64179546957326,-51.85572729276435,-38.89179546957326,-53.85572729276435,-40.39179546957326,41.23782700790956,39.21203950881565,80.44986651672521,100.0,-56.84986651672521,-56.84986651672521,-63.84986651672521,-63.84986651672521,-65.84986651672521,-65.84986651672521,54.6931608212781,46.852749524435644,101.54591034571374,100.0,-77.94591034571374,-116.91886551857063,-84.94591034571374,-127.41886551857063,-86.94591034571374,-130.4188655185706,72.28221399430217,55.81736048976025,128.09957448406243,100.0,-104.49957448406244,-208.99914896812487,-111.49957448406244,-222.99914896812484,-113.49957448406244,-226.99914896812484,100.24104626148718,74.14799352685958,174.38903978834676,100.0,-150.78903978834677,-452.3671193650403,-157.78903978834677,-473.3671193650403,-159.78903978834677,-479.3671193650403,118.96023275214196,112.40042427245798,231.36065702459996,78.03797823200003,-207.76065702459996,-1038.8032851229998,-214.76065702459996,-1073.8032851229998,-216.76065702459996,-1083.8032851229998
MIRAUSDT,MIRAUSDT_20260226_220000.jsonl,0.11319,93397.23964500001,96892.07971099998,190289.319356,10.601643254705275,38.7708,ob200,200,200,7.369125302717897,6.87541654694716,14.244541849665058,100.0,9.355458150334943,0.46777290751674716,2.355458150334943,0.11777290751674716,0.35545815033494144,0.01777290751674707,8.789257608456575,8.047259328565595,16.836516937022168,100.0,6.7634830629778335,0.6763483062977833,-0.23651693702216647,-0.023651693702216647,-2.2365169370221682,-0.22365169370221682,9.695532629819875,10.64442808623664,20.339960716056517,100.0,3.2600392839434846,0.6520078567886969,-3.7399607160565154,-0.7479921432113031,-5.739960716056517,-1.1479921432113034,9.997587768846271,12.61665524329895,22.614243012145224,100.0,0.9857569878547778,0.29572709635643335,-6.014243012145222,-1.8042729036435667,-8.014243012145224,-2.404272903643567,10.239218729464136,16.433635050502545,26.67285377996668,100.0,-3.072853779966678,-1.536426889983339,-10.072853779966678,-5.036426889983339,-12.07285377996668,-6.03642688998334,10.36002982652976,20.28410730171638,30.644137128246136,100.0,-7.044137128246135,-5.283102846184601,-14.044137128246135,-10.533102846184601,-16.044137128246135,-12.033102846184601,10.651024906740139,24.778926105988997,35.429951012729134,100.0,-11.829951012729133,-11.829951012729133,-18.829951012729133,-18.829951012729133,-20.829951012729133,-20.829951012729133,15.943658294169525,32.94968541794264,48.89334371211216,100.0,-25.29334371211216,-37.94001556816824,-32.29334371211216,-48.44001556816824,-34.29334371211216,-51.44001556816824,22.729859225983894,39.1171625105847,61.84702173656859,100.0,-38.24702173656859,-76.49404347313718,-45.24702173656859,-90.49404347313718,-47.24702173656859,-94.49404347313718,35.10698520854315,46.974585768629915,82.08157097717307,100.0,-58.48157097717307,-175.4447129315192,-65.48157097717308,-196.44471293151923,-67.48157097717308,-202.44471293151923,56.25801489938462,59.870418481444254,116.12843338082888,100.0,-92.52843338082889,-462.64216690414446,-99.52843338082889,-497.64216690414446,-101.52843338082889,-507.64216690414446
MIRAUSDT,MIRAUSDT_20260227_030000.jsonl,0.11812,83723.847421,81467.17066900003,165191.01809000003,6.772773450727797,22.0918,ob200,200,200,9.254280095804711,7.3171021337179765,16.571382229522687,100.0,7.0286177704773145,0.3514308885238657,0.028617770477314508,0.0014308885238657255,-1.9713822295226873,-0.09856911147613437,11.354366706861523,9.332728858538744,20.687095565400266,100.0,2.912904434599735,0.2912904434599735,-4.087095565400265,-0.4087095565400265,-6.087095565400267,-0.6087095565400267,14.462326747551696,12.676715738134895,27.13904248568659,100.0,-3.53904248568659,-0.707808497137318,-10.53904248568659,-2.107808497137318,-12.539042485686592,-2.5078084971373182,17.30985167566589,16.361398576965712,33.6712502526316,100.0,-10.0712502526316,-3.02137507578948,-17.0712502526316,-5.12137507578948,-19.0712502526316,-5.72137507578948,23.827389705090937,24.56881187651669,48.39620158160763,100.0,-24.796201581607626,-12.398100790803813,-31.796201581607626,-15.898100790803813,-33.796201581607626,-16.898100790803813,31.15707266254378,34.552125603537945,65.70919826608173,100.0,-42.10919826608173,-31.581898699561297,-49.10919826608173,-36.8318986995613,-51.10919826608173,-38.3318986995613,37.73194220268036,43.03844938868527,80.77039159136564,100.0,-57.170391591365636,-57.170391591365636,-64.17039159136564,-64.17039159136564,-66.17039159136564,-66.17039159136564,48.25114024393852,55.41534304862222,103.66648329256074,100.0,-80.06648329256075,-120.09972493884112,-87.06648329256075,-130.59972493884112,-89.06648329256075,-133.59972493884112,54.82648984366503,62.499769681218424,117.32625952488345,100.0,-93.72625952488346,-187.45251904976692,-100.72625952488346,-201.45251904976692,-102.72625952488346,-205.45251904976692,61.786942285339904,69.59533265665492,131.3822749419948,100.0,-107.78227494199481,-323.3468248259844,-114.78227494199481,-344.3468248259844,-116.78227494199481,-350.3468248259844,78.12816358396945,84.03547135290229,162.16363493687174,100.0,-138.56363493687175,-692.8181746843587,-145.56363493687175,-727.8181746843587,-147.56363493687175,-737.8181746843587
MIRAUSDT,MIRAUSDT_20260227_040000.jsonl,0.11988,105460.13960799998,58114.46641,163574.606018,6.673340006673068,20.3168,ob200,200,200,3.992108883076309,5.636848755769851,9.62895763884616,100.0,13.971042361153842,0.698552118057692,6.971042361153842,0.3485521180576921,4.97104236115384,0.248552118057692,5.767208334127388,8.806808865488556,14.574017199615945,100.0,9.025982800384057,0.9025982800384058,2.0259828003840568,0.20259828003840566,0.025982800384054983,0.002598280038405498,9.119437448549471,12.287306466729476,21.406743915278945,100.0,2.1932560847210567,0.43865121694421133,-4.806743915278943,-0.9613487830557886,-6.806743915278945,-1.3613487830557889,11.841689559575908,15.64380423242416,27.485493792000067,100.0,-3.885493792000066,-1.1656481376000198,-10.885493792000066,-3.2656481376000195,-12.885493792000068,-3.86564813760002,16.31450428516044,22.01776619565909,38.33227048081953,100.0,-14.73227048081953,-7.366135240409765,-21.73227048081953,-10.866135240409765,-23.73227048081953,-11.866135240409765,21.756924827236382,30.37629320095892,52.1332180281953,100.0,-28.5332180281953,-21.399913521146473,-35.5332180281953,-26.649913521146477,-37.5332180281953,-28.149913521146477,27.096819052258304,37.92015682208073,65.01697587433904,100.0,-41.41697587433904,-41.41697587433904,-48.41697587433904,-48.41697587433904,-50.41697587433904,-50.41697587433904,36.89346363527496,52.707329523600315,89.60079315887528,100.0,-66.00079315887527,-99.0011897383129,-73.00079315887527,-109.5011897383129,-75.00079315887528,-112.50118973831292,46.84927835425263,64.72013586743377,111.5694142216864,100.0,-87.9694142216864,-175.9388284433728,-94.9694142216864,-189.9388284433728,-96.9694142216864,-193.9388284433728,63.954223643540125,79.1951622619192,143.14938590545933,100.0,-119.54938590545933,-358.648157716378,-126.54938590545933,-379.648157716378,-128.54938590545933,-385.648157716378,81.76692377752775,100.26755681515982,182.03448059268757,100.0,-158.43448059268758,-792.1724029634379,-165.43448059268758,-827.1724029634379,-167.43448059268758,-837.1724029634379
MOVEUSDT,MOVEUSDT_20260228_040000.jsonl,0.022344999999999997,323384.66191000043,274764.5507799999,598149.2126900003,4.475274110539089,17.586399999999998,ob200,200,200,6.176242830048517,6.006887319841331,12.183130149889848,100.0,11.416869850110153,0.5708434925055077,4.416869850110153,0.22084349250550767,2.4168698501101513,0.12084349250550756,6.44458420289428,6.359886789003707,12.804470991897986,100.0,10.795529008102015,1.0795529008102016,3.795529008102015,0.37955290081020154,1.7955290081020134,0.17955290081020134,7.807476819016919,6.536395863787142,14.343872682804061,100.0,9.25612731719594,1.851225463439188,2.25612731719594,0.451225463439188,0.2561273171959382,0.051225463439187637,8.934633875915146,7.001756091690293,15.93638996760544,100.0,7.663610032394562,2.2990830097183688,0.663610032394562,0.1990830097183686,-1.3363899676054398,-0.4009169902816319,10.020079770030152,8.675907536800361,18.695987306830514,100.0,4.904012693169488,2.452006346584744,-2.095987306830512,-1.047993653415256,-4.095987306830514,-2.047993653415257,11.901915013152687,10.946661713970078,22.848576727122765,100.0,0.7514232728772363,0.5635674546579272,-6.248576727122764,-4.686432545342073,-8.248576727122765,-6.1864325453420745,13.585918210134285,12.815980683748165,26.40189889388245,100.0,-2.8018988938824485,-2.8018988938824485,-9.801898893882449,-9.801898893882449,-11.80189889388245,-11.80189889388245,16.60751319020238,15.830504856767877,32.43801804697026,100.0,-8.838018046970255,-13.257027070455385,-15.838018046970255,-23.757027070455383,-17.838018046970255,-26.757027070455383,20.003626977419835,19.8317015929668,39.835328570386636,100.0,-16.235328570386635,-32.47065714077327,-23.235328570386635,-46.47065714077327,-25.235328570386635,-50.47065714077327,27.852137981826917,27.526173602465008,55.37831158429192,100.0,-31.77831158429192,-95.33493475287577,-38.77831158429192,-116.33493475287575,-40.77831158429192,-122.33493475287575,39.702452960111806,37.80566103760579,77.5081139977176,100.0,-53.9081139977176,-269.540569988588,-60.9081139977176,-304.540569988588,-62.9081139977176,-314.540569988588
NEWTUSDT,NEWTUSDT_20260226_200000.jsonl,0.06886500000000001,153795.27024999997,133650.0194400001,287445.28969000006,13.069048137659601,25.3009,ob200,200,200,14.86766661177705,13.937991197574108,28.80565780935116,100.0,-5.205657809351159,-0.2602828904675579,-12.205657809351159,-0.610282890467558,-14.20565780935116,-0.7102828904675581,16.86659635254859,16.98914529615303,33.855741648701624,100.0,-10.255741648701623,-1.0255741648701624,-17.255741648701623,-1.7255741648701624,-19.255741648701623,-1.9255741648701623,20.54101960332809,20.626865415947744,41.16788501927583,100.0,-17.567885019275828,-3.5135770038551657,-24.567885019275828,-4.913577003855166,-26.567885019275828,-5.3135770038551655,23.913250388146512,24.98788387232276,48.90113426046928,100.0,-25.301134260469276,-7.590340278140783,-32.301134260469276,-9.690340278140782,-34.301134260469276,-10.290340278140784,32.5913884623704,36.28184800768216,68.87323647005256,100.0,-45.27323647005256,-22.63661823502628,-52.27323647005256,-26.13661823502628,-54.27323647005256,-27.136618235026283,46.25827374178164,49.73022183226128,95.98849557404293,100.0,-72.38849557404293,-54.2913716805322,-79.38849557404293,-59.5413716805322,-81.38849557404293,-61.0413716805322,55.95918937656518,58.09542145811681,114.054610834682,100.0,-90.454610834682,-90.454610834682,-97.454610834682,-97.454610834682,-99.454610834682,-99.454610834682,68.35514497111681,94.74940459381322,163.10454956493004,100.0,-139.50454956493004,-209.25682434739508,-146.50454956493004,-219.75682434739508,-148.50454956493004,-222.75682434739508,86.48958388509114,120.0606615537953,206.55024543888644,100.0,-182.95024543888644,-365.9004908777729,-189.95024543888644,-379.9004908777729,-191.95024543888644,-383.9004908777729,116.85997461681086,150.28159660981638,267.1415712266272,100.0,-243.5415712266272,-730.6247136798817,-250.5415712266272,-751.6247136798817,-252.5415712266272,-757.6247136798817,144.00250124819516,249.34274637304264,393.34524762123783,100.0,-369.7452476212378,-1848.726238106189,-376.7452476212378,-1883.726238106189,-378.7452476212378,-1893.726238106189
NEWTUSDT,NEWTUSDT_20260227_080000.jsonl,0.07786,76318.52578000003,91824.13648,168142.66226,2.5687130747485547,34.3716,ob200,200,200,1.7612553137266074,2.1836290050332865,3.944884318759894,100.0,19.655115681240108,0.9827557840620055,12.655115681240108,0.6327557840620054,10.655115681240105,0.5327557840620052,3.216113998149243,3.859138418941475,7.075252417090718,100.0,16.524747582909285,1.6524747582909283,9.524747582909283,0.9524747582909283,7.524747582909281,0.7524747582909281,5.818651011326632,10.502831636720485,16.321482648047116,100.0,7.278517351952885,1.4557034703905771,0.2785173519528854,0.05570347039057708,-1.7214826480471164,-0.34429652960942325,9.425005602280834,16.715165357714685,26.14017095999552,100.0,-2.5401709599955176,-0.7620512879986553,-9.540170959995518,-2.8620512879986553,-11.54017095999552,-3.462051287998656,22.532134740313168,29.345523265345985,51.87765800565916,100.0,-28.277658005659156,-14.138829002829578,-35.277658005659156,-17.638829002829578,-37.277658005659156,-18.638829002829578,39.08036129298864,41.49435833084052,80.57471962382917,100.0,-56.974719623829166,-42.73103971787187,-63.974719623829166,-47.98103971787187,-65.97471962382917,-49.48103971787188,52.05429470790223,53.576251360291735,105.63054606819396,100.0,-82.03054606819396,-82.03054606819396,-89.03054606819396,-89.03054606819396,-91.03054606819397,-91.03054606819397,79.38247703394497,84.7166864996392,164.09916353358415,100.0,-140.49916353358415,-210.74874530037624,-147.49916353358415,-221.24874530037624,-149.49916353358415,-224.24874530037624,121.92831822782605,115.0312866185953,236.95960484642137,100.0,-213.35960484642138,-426.7192096928428,-220.35960484642138,-440.7192096928428,-222.35960484642138,-444.7192096928428,206.37210392427042,191.63597498258062,398.00807890685104,100.0,-374.408078906851,-1123.224236720553,-381.408078906851,-1144.224236720553,-383.408078906851,-1150.224236720553,314.602867679383,291.96432340664785,606.5671910860308,100.0,-582.9671910860308,-2914.8359554301537,-589.9671910860308,-2949.8359554301537,-591.9671910860308,-2959.8359554301537
NEWTUSDT,NEWTUSDT_20260227_090000.jsonl,0.07688500000000001,83795.82817000005,80899.39036000006,164695.21853000013,9.10450673083184,18.1124,ob200,200,200,11.118585328781226,4.552253365415018,15.670838694196243,100.0,7.929161305803758,0.3964580652901879,0.929161305803758,0.046458065290187894,-1.0708386941962438,-0.05354193470981219,14.289684716779417,4.552253365415018,18.841938082194435,100.0,4.758061917805566,0.47580619178055666,-2.2419380821944337,-0.22419380821944337,-4.2419380821944355,-0.4241938082194435,21.17067026659581,11.45168633069946,32.622356597295266,100.0,-9.022356597295264,-1.8044713194590527,-16.022356597295264,-3.204471319459053,-18.022356597295264,-3.6044713194590527,27.444626307810694,17.856004408854265,45.300630716664955,100.0,-21.700630716664953,-6.510189214999486,-28.700630716664953,-8.610189214999487,-30.700630716664953,-9.210189214999486,35.95469264328664,30.388437922013026,66.34313056529967,100.0,-42.74313056529967,-21.371565282649836,-49.74313056529967,-24.871565282649836,-51.74313056529967,-25.871565282649836,50.01831278196211,47.29683348555929,97.3151462675214,100.0,-73.71514626752139,-55.28635970064105,-80.71514626752139,-60.53635970064105,-82.7151462675214,-62.03635970064106,58.50829330750882,60.3118654358543,118.82015874336312,100.0,-95.22015874336313,-95.22015874336313,-102.22015874336313,-102.22015874336313,-104.22015874336313,-104.22015874336313,75.67447709746574,96.32282008556987,171.9972971830356,100.0,-148.39729718303562,-222.59594577455343,-155.39729718303562,-233.09594577455343,-157.39729718303562,-236.09594577455343,98.19207993211255,129.60821077171676,227.80029070382932,100.0,-204.20029070382932,-408.40058140765865,-211.20029070382932,-422.40058140765865,-213.20029070382932,-426.40058140765865,151.2516395614785,167.83849488137517,319.0901344428537,100.0,-295.4901344428537,-886.470403328561,-302.4901344428537,-907.470403328561,-304.4901344428537,-913.470403328561,231.79825771578,288.56261765875365,520.3608753745336,100.0,-496.7608753745336,-2483.804376872668,-503.7608753745336,-2518.804376872668,-505.7608753745336,-2528.804376872668
NEWTUSDT,NEWTUSDT_20260227_100000.jsonl,0.081215,83652.04411,126036.53047000006,209688.57458000007,13.544296004432555,34.097500000000004,ob200,200,200,22.83602009490488,15.766249718885028,38.60226981378991,100.0,-15.002269813789908,-0.7501134906894954,-22.00226981378991,-1.1001134906894954,-24.00226981378991,-1.2001134906894955,29.396810787688818,32.64401926807077,62.040830055759585,100.0,-38.440830055759584,-3.8440830055759587,-45.440830055759584,-4.544083005575959,-47.440830055759584,-4.744083005575959,43.44519521807636,56.785089622734326,100.23028484081068,100.0,-76.63028484081067,-15.326056968162137,-83.63028484081067,-16.726056968162137,-85.63028484081069,-17.12605696816214,54.330976154408404,69.8459559300558,124.1769320844642,100.0,-100.5769320844642,-30.17307962533926,-107.5769320844642,-32.27307962533926,-109.5769320844642,-32.87307962533926,68.83043323491765,80.55327714262316,149.3837103775408,100.0,-125.78371037754081,-62.89185518877041,-132.7837103775408,-66.3918551887704,-134.7837103775408,-67.3918551887704,76.06431961915061,98.87862265457537,174.94294227372598,100.0,-151.34294227372598,-113.50720670529448,-158.34294227372598,-118.75720670529448,-160.34294227372598,-120.25720670529448,84.85648745148143,123.13595720538613,207.99244465686758,100.0,-184.39244465686758,-184.39244465686758,-191.39244465686758,-191.39244465686758,-193.39244465686758,-193.39244465686758,105.46813165725203,161.5927961287975,267.06092778604955,100.0,-243.46092778604955,-365.19139167907434,-250.46092778604955,-375.69139167907434,-252.46092778604955,-378.69139167907434,124.18636520282132,185.51377985991476,309.70014506273606,100.0,-286.10014506273603,-572.2002901254721,-293.10014506273603,-586.2002901254721,-295.10014506273603,-590.2002901254721,166.92023893383086,210.01645590221673,376.9366948360476,100.0,-353.33669483604757,-1060.0100845081427,-360.33669483604757,-1081.0100845081427,-362.33669483604757,-1087.0100845081427,243.5783849750497,267.4852305599409,511.06361553499056,100.0,-487.46361553499054,-2437.3180776749527,-494.46361553499054,-2472.3180776749527,-496.46361553499054,-2482.3180776749527
