feature,timeframe,fwd_ret_1_corr,fwd_ret_1_pval,fwd_ret_1_scorr,fwd_ret_1_spval,fwd_ret_2_corr,fwd_ret_2_pval,fwd_ret_2_scorr,fwd_ret_2_spval,fwd_ret_3_corr,fwd_ret_3_pval,fwd_ret_3_scorr,fwd_ret_3_spval,fwd_ret_5_corr,fwd_ret_5_pval,fwd_ret_5_scorr,fwd_ret_5_spval,fwd_ret_10_corr,fwd_ret_10_pval,fwd_ret_10_scorr,fwd_ret_10_spval
path_length_over_range,15m,-0.05109688479627413,0.0053090918885317,0.00839694584474135,0.6470854151742167,-0.0013933474273424562,0.9394561332642304,0.004049083526674658,0.8253085982152458,-0.017101001985319914,0.3512786512786256,-0.005853625479919497,0.7496971291330078,0.0014142905690919063,0.9385788643325186,0.0036148434280127224,0.843865439571697,0.006954920240899583,0.704972448551481,-0.02101095330782845,0.25265625384003415
uptick_pct,15m,-0.028922986630193916,0.1147426936485985,-0.04873188489469772,0.007849564913273654,-0.0241135932997882,0.18862470252072275,-0.04086114232077579,0.025858422770563813,0.010738274399503976,0.5583611677170026,0.007133176387718909,0.6974393247082601,-0.0015135615474399268,0.9342770701135454,-0.019178129822789488,0.2960247109146867,-0.002393562406172037,0.8963282658330024,-0.0044330318283763185,0.8093018851683753
downtick_pct,15m,0.028922986630193902,0.1147426936485985,0.04873188489469772,0.007849564913273654,0.0241135932997882,0.18862470252072275,0.04086114232077579,0.025858422770563813,-0.010738274399503972,0.5583611677170026,-0.007133176387718909,0.6974393247082601,0.001513561547439925,0.9342770701135454,0.019178129822789488,0.2960247109146867,0.002393562406172044,0.8963282658330024,0.0044330318283763185,0.8093018851683753
net_tick_direction,15m,-0.028922986630193916,0.1147426936485985,-0.04873188489469772,0.007849564913273654,-0.024113593299788193,0.18862470252072275,-0.04086114232077579,0.025858422770563813,0.010738274399503969,0.5583611677170026,0.007133176387718909,0.6974393247082601,-0.001513561547439925,0.9342770701135454,-0.019178129822789488,0.2960247109146867,-0.002393562406172036,0.8963282658330024,-0.0044330318283763185,0.8093018851683753
kyle_lambda,15m,-0.05864379476696577,0.0013740312541084922,-0.002715665978737201,0.8822953248128648,-0.01721567876272568,0.3479764971110923,-0.017021463731300417,0.35344275072754827,-0.024641559383894333,0.1791989807113579,-0.015140354731547453,0.4092402524571501,0.013068084577984383,0.47644547048195407,0.003383311449938463,0.8537493438816002,0.026212032558675123,0.15352892896668102,-0.0033649900652362296,0.8546536657535829
amihud_illiquidity,15m,-0.015409837105300805,0.40079399073791283,-0.014880819455794987,0.41716085668145864,-0.008670516268803052,0.636461872497365,0.000400480557691173,0.9825829382662639,0.015297699151173056,0.40438891489216006,0.010634298401235358,0.5621776176549197,0.003366769891568139,0.8544563872859933,0.0037425695879579157,0.8384233130048225,-0.0008898387911585957,0.9613647142232575,-0.005147990948077354,0.7792869462122444
roll_spread,15m,-0.08320668200501251,5.510158762782731e-06,-0.001189114339473312,0.9483083231181502,-0.014249462068384715,0.43727765160716947,0.004668453280810633,0.7991204090397179,-0.04301521158044962,0.019000900583439676,-0.022722058921770347,0.21550692271376307,0.00890592702682574,0.6275063645675621,-0.007538753343988528,0.681258174441798,0.028735952211866853,0.11766453695364855,-0.007239927429917238,0.6934831336038152
avg_notional_per_trade,15m,-0.014893719765925507,0.4167571170166148,-0.008101043962284137,0.6587198161701355,0.011387256018869654,0.5347600747357226,0.02088823268862667,0.2547980777766711,-0.019394256336408143,0.29045186001973133,-0.01428063264859373,0.43635273115574214,-0.014027222055538378,0.4446908887655341,-0.012625486788107688,0.49150711732156027,3.924922484949481e-05,0.998295200598752,0.005493553687598673,0.7648938507245028
volume_skewness,15m,-0.02110121700206081,0.24990509561454,0.004707005304670842,0.7974641381413204,0.027187083671842242,0.1382653327465048,0.012928386469505723,0.4809504150351802,-0.015840869539365837,0.38790774232827135,-0.0008852043785642968,0.9615204462379507,0.02178285266265403,0.2352447689313199,0.014740123251969257,0.4218917029353988,0.00902559976228698,0.6231817821824267,-0.010407973521529128,0.5709825708536643
volume_kurtosis,15m,-0.021085111990849024,0.2502668047383517,0.007073530368825839,0.6997498107848206,0.035912659962184866,0.05019676225366675,0.011645460275834301,0.5255375669582547,-0.017992889803457354,0.3267243495299191,-0.0008792627261174019,0.9617785297643024,0.02034582760477318,0.2675873886166709,0.013718173035721358,0.45478875975833544,0.020245968844947726,0.2703470007195746,-0.009491303415254315,0.6053658902622437
trade_size_p25,15m,-0.013504524186895524,0.46154275728552957,-0.007919964348873931,0.6658807565213678,-0.008400866450438152,0.6469871888541967,-0.015493621147155192,0.39831705558614794,-0.012514859812463832,0.49516606049190837,-0.01646324576538199,0.3695346005144231,0.001235935698765971,0.9463120878733086,0.012531399004219202,0.49474154893905986,0.007638723001116498,0.6775247715968247,0.014292079146867474,0.43652627829037205
trade_size_p75,15m,-0.021625892817049353,0.23832038438245493,-0.019252487211248063,0.2938306833597959,-0.002029636042977786,0.9119029748565144,0.0028334652223507943,0.8772496843909111,-0.010286472987985337,0.5750353366774816,-0.004971026434843934,0.7864417808811771,-0.052429682536069035,0.00425592889176907,-0.04125258103010539,0.024540477560500734,0.011654216609848483,0.5257844229225576,0.020979201422928053,0.2533741070928918
trade_size_iqr,15m,-0.020795407291601984,0.2568358700910139,-0.018098023692667664,0.3237423500884473,-0.001448068573695907,0.9370832234699514,0.004395836148124987,0.8106212650808486,-0.009461297379196999,0.6060821506483696,-0.004348246232772283,0.8126641490476229,-0.05281411375623907,0.003982673367104853,-0.04173154674498466,0.0229245267867947,0.011182201549241556,0.542686082577263,0.018913239861245882,0.3031547173873792
first_half_return,15m,-0.032867751813200105,0.07306009864375972,-0.059715308507224195,0.0011195359745814668,0.007519798947901571,0.6818638501268693,-0.051426414967401496,0.00502876276406155,0.01965313901457196,0.28405945603237537,-0.008937483982674877,0.6261710921947988,-0.025048422684329063,0.17226845791218345,-0.016819811310948764,0.3594180936549045,0.023040207342914357,0.20968567951299405,0.01813716309032724,0.32343051165687664
second_half_return,15m,-0.005569522462876352,0.7613897720430515,-0.03811256697832831,0.03764707693812393,-0.02531463388624397,0.1675376973948137,-0.029656654512061707,0.10588186674176832,0.021866826368005216,0.23328684886129775,0.008098683263784186,0.6589205080700156,-0.003610000138331137,0.8440719497415454,0.013010631517752618,0.47838621980603346,0.017402088217826447,0.3434312807497046,0.013405588716709852,0.4655083200865173
intracandle_reversal,15m,0.04304304147056302,0.018883533776317855,0.017673468249940556,0.33522442181678136,0.07847324289198483,1.8331591932356837e-05,0.01479062833455443,0.4200681895554712,-0.011792348079234573,0.5203977750646052,-0.018699758926870546,0.30807533694264305,0.009353550389912998,0.610311085258775,0.028940919340594087,0.1147619959887276,0.030161488735608186,0.10052662413969861,-0.0016454578724616467,0.9286245068136545
ofi_first_half,15m,-0.030254791349377662,0.09896580129708739,-0.04764871727375029,0.009341004318143989,-0.002602408573637034,0.8871895241499907,-0.013142966243871344,0.47369913935435337,0.026458950040519364,0.14921043865073544,0.02736349556746745,0.13579024919946753,0.005865646569118626,0.749281959497116,0.00171509605839578,0.9255498318856972,0.023484874242986672,0.20102145145949415,0.01668876150445734,0.3635788847534476
ofi_second_half,15m,-0.014772749389473972,0.4205521567486098,-0.03610639001462572,0.048931793477032755,-0.007201201665843245,0.694649543051592,-0.021799381950624055,0.2346532113543776,0.025447468562751322,0.1653899207948688,0.013296333143008352,0.46862830810741063,0.0018879290195573922,0.9180725697406812,-0.006989003602657438,0.7033567618193787,0.006526273001082094,0.7223788749098667,0.006527189518616259,0.7223414996716304
ofi_shift,15m,0.010867431819100194,0.5535045616224487,0.0046715179335938125,0.7989582682269721,-0.0035804542593801916,0.845254822520827,-0.009359041977219682,0.6099209624409492,3.9280016277927834e-05,0.9982918493505041,-0.007262631434560376,0.6922265388542443,-0.0028492595563575293,0.8766327376398132,-0.006387991916109614,0.7278052334754253,-0.012202107435699765,0.5065088645353182,-0.01128433895891723,0.5390059787054681
volume_entropy,15m,0.004194504116652388,0.819111383952297,-0.006098181620306321,0.7395269541065511,-0.00480719939852824,0.7932836607952745,-0.01060873649922708,0.5630521016294183,0.006027186610953106,0.7425347936629816,-0.0007327325622339505,0.9681444604021652,-0.010259275337043919,0.5761750408728651,-0.013293669906064369,0.4688671182558135,0.006364006572429035,0.7290064004324941,0.010569810768908115,0.5650100948057348
inter_trade_entropy,15m,-0.002174349171750316,0.9056342208100084,-0.023019904775151704,0.20939664535156075,0.0001351358176781628,0.9941224750705474,-0.016943303792099088,0.355657820244092,0.00018313757008406664,0.9920361131168518,-0.012477510781555573,0.49645416705193335,-0.02255462559274718,0.21906383267723967,-0.016799049457094723,0.3600115713075953,0.0042705748815282,0.8161630603545338,0.008285145830683682,0.65196444709181
side_sequence_entropy,15m,-0.00779152672087061,0.6709784966118639,-0.011533314021966466,0.5294639198308266,-0.008012452946575732,0.662272663288066,-0.006868944425390671,0.7080765009999634,-0.017637369749337863,0.3363752693281847,-0.01638369950655223,0.3718522785964441,-0.03113733616820314,0.08971627228860203,-0.03478797519223295,0.05796534728635434,-0.016504596976567153,0.3688982180963297,-0.011044538665454106,0.5476659222747738
price_tick_entropy,15m,0.02450028954422919,0.18155843895621301,0.0210888165492459,0.25018357018174,-0.030684645996956167,0.09431568077459664,-0.018192441289902682,0.3213054729363933,-0.0008151818927009352,0.9645622142585354,0.01826755541999258,0.3193926481336847,-0.03830269833245026,0.036829591829492414,-0.025165059395867478,0.17027870956522212,0.003249085693696932,0.8596071109573874,0.023138361189659926,0.20775030781953885
vpin,15m,0.011085038672440279,0.5455897296094087,-0.005875518613198365,0.748710761373053,-0.011815507083240525,0.5195085757281549,-0.0215662055057885,0.23969789642206324,-0.03510953181634062,0.055602252968786195,-0.026569432602860862,0.14751899646899092,0.001362324439411624,0.9408314797009902,0.0005393381586668601,0.9765573192792423,-0.0034771230912238166,0.8498668388891287,-0.0042627235951630356,0.8164950116862844
toxic_flow_ratio,15m,0.028026504131187503,0.12643233703307077,0.033413852557531674,0.06841654660342412,-0.04109148540365937,0.02503232044538242,-0.024669044280304912,0.17864123384288425,-0.010225532842785393,0.5773022786389284,-0.011490485449864939,0.5311322933111824,0.0017609581872642301,0.9235650330436205,0.008824955615125099,0.6306389325469166,-0.02889750427659152,0.11561418857690635,-0.02882505346900999,0.11653020367969034
effective_spread_bps,15m,-0.009283122955999715,0.6127634981548254,0.010810298998658839,0.555591885667454,-0.01098586631991649,0.549257070300314,0.01503548813862065,0.4124140390546872,-0.019489452458715594,0.28809009399351176,0.024294903108599948,0.18539565998676064,0.019521329811538996,0.28746445511948254,0.010177589056233356,0.5792164932177084,0.0038014467564132792,0.836053551979205,0.00601912083027066,0.7431596008366284
price_impact_asymmetry,15m,0.026277412346962046,0.15188392566559145,0.015227494798600612,0.40639130319423633,0.017762887032212495,0.33286589470409134,0.019468038121691802,0.2885390955618984,-0.006531878359126697,0.7218359583009364,-0.00685815336432185,0.7085609425489368,0.006931523104363116,0.705682260470763,0.01156980694515582,0.5284395831317543,0.009149144876905324,0.6184333478219938,0.003748189106528993,0.8383185057413445
size_clustering,15m,-0.02491818661928618,0.1742206194249849,-0.022159329104219104,0.2269360684287871,-0.014135275210197383,0.4409600204326579,-0.009615916597757644,0.6001465074462349,-0.01344070747102729,0.46381312159284044,-0.022589065725061478,0.21820582104801323,-0.040855560807129834,0.025953837700814338,-0.04040717629615878,0.027634119751281366,-0.014898243171024622,0.4173219432702952,-0.007256102387303956,0.6928331601703279
price_clustering,15m,0.010936363934355216,0.5509912775864717,0.020204935516574495,0.2705927934068598,0.005099629720683311,0.7810199545552347,0.0003358367814100057,0.9853939781788035,0.012599816465149103,0.49224270406644927,0.027121421087461885,0.13928694112766377,0.011366718578288467,0.5357031656733493,0.011745815140457194,0.5221853435916834,-0.015840364367089417,0.3884825862021598,0.00526020080246926,0.774604709103369
temporal_clustering,15m,-0.010011021811364628,0.5851890007007352,0.013443001908252976,0.4635863845142777,-0.0019434550728719222,0.9156294119426762,0.014756889361462567,0.4211293474871427,0.0003724631195048591,0.9838039799117472,0.003223765442195052,0.8605272247588711,0.01898906035625341,0.30081269506471486,0.022436397028848826,0.22148940555773436,0.0027809735107362545,0.8796672602590868,0.001208570244946218,0.9475432522514409
volume_autocorr,15m,0.02600341623271649,0.15620168025120976,0.012747121843726318,0.4870493735672118,-0.006636573986178083,0.7175213953119135,-0.01172329631070746,0.5227734658390535,0.0008858703617975923,0.9614915186267509,0.0004988695603213996,0.9783085608119848,-0.04131190039280365,0.024335134911761404,-0.03412603538644727,0.06290495971928736,0.03632900584185022,0.04789117070964971,0.022064605111543498,0.2296348267900868
volume_acceleration,15m,-0.005083022550085437,0.781679192030923,-0.00011813051141883311,0.9948612193585851,-0.018315446881592215,0.31804393064972747,-0.00894508175313879,0.6258195337324076,0.024143669057451383,0.18814814070465208,0.026345680137046558,0.15095987197798838,-0.0044376980436469544,0.8089471672227884,-0.006159219185498793,0.7371863034394233,-0.004425322681927264,0.8096271453092166,0.009819542004333543,0.5929475834920708
ofi_acceleration,15m,0.010867431819100194,0.5535045616224487,0.0046715179335938125,0.7989582682269721,-0.0035804542593801916,0.845254822520827,-0.009359041977219682,0.6099209624409492,3.9280016277927834e-05,0.9982918493505041,-0.007262631434560376,0.6922265388542443,-0.0028492595563575293,0.8766327376398132,-0.006387991916109614,0.7278052334754253,-0.012202107435699765,0.5065088645353182,-0.01128433895891723,0.5390059787054681
price_acceleration,15m,0.04488602431422546,0.014347284748938085,0.03777984011792452,0.039349181368726574,0.009274152525950072,0.6131665991439058,0.027802223766305575,0.12956158523635816,-0.01350472322153281,0.461686907447479,-0.0011798292364428792,0.9487286285805479,0.0470888231106842,0.010258003621198542,0.012483611591542768,0.4963886685248081,-0.03730680005589334,0.04219252269191796,-0.005352980134389697,0.7707394294366674
price_curvature,15m,0.06294472358960998,0.0005921316054722177,0.05590965561659073,0.002283721786885643,-0.0029837277357441395,0.8707957977567424,-0.01051309120074374,0.5665770812020627,-0.0156264460735192,0.3943644338685747,0.02736364763650633,0.13578807410366078,-0.022561577403296753,0.21892180540627657,-0.0007903820888287602,0.9656512025382933,0.007756354063608223,0.6728447005718461,0.016581649238081444,0.36666681125323475
vol_of_vol,15m,-0.08126148133582878,9.08963649996611e-06,-0.003113829387537387,0.865192296208789,-0.017164555162245812,0.3494101535406474,0.007894962023443568,0.6669245733539685,-0.05190309994402459,0.004643958093286084,-0.04286139246590304,0.019433039185361295,0.014922768761397897,0.4161627024084492,-0.0151611176072399,0.40875590860345024,0.034192053084956646,0.06261821788364814,-0.02143601977420539,0.24318252156599196
absorption_ratio,15m,-0.016380081416827567,0.3717969757065315,0.009539076623772708,0.6030019757061607,0.013099786996066287,0.4751534457806543,0.024082050258284336,0.1892037447461489,-0.013078497332838305,0.4759456429808341,-0.01232818218202578,0.5016220587510357,0.004900383458832102,0.7894739225402309,0.00532317498304996,0.771793579922434,-0.010359915945514688,0.5727618650057253,-0.007815399621933724,0.6705002648958357
aggression_imbalance,15m,-0.036624653678818495,0.0457741909288776,-0.07242549552523789,7.68948398567256e-05,-0.012864480325694257,0.4831216083656131,-0.034985553154145844,0.056430285746259974,0.025976156225975346,0.1567757913094902,0.013936703172335783,0.4474822502933683,-0.0055172761174504155,0.7637155313658532,-0.021987881119740326,0.23086590540570892,0.027412843180793078,0.13554666708655072,0.021326046900546323,0.24560928614086217
