,tgt_ret_1,tgt_ret_3,tgt_ret_5,tgt_cum_ret_5,tgt_cum_ret_10,tgt_sharpe_5,tgt_sharpe_10,tgt_profitable_long_3,tgt_profitable_long_5,tgt_profitable_short_3,tgt_profitable_short_5
gap_count_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032529638831224617,0.005011099047551593,0.0020538454611656043,0.005695303139137131
gap_fill_rate_10,0.0,3.6903548396693964e-05,0.01689565627782308,0.02379050374272218,0.014795115062375075,0.03162208311890824,0.006727507141654598,0.0,0.00020891233253550467,0.0,0.0
true_range,0.04596707276287315,0.01624726369737317,0.0,0.009800053985374646,0.0,0.0,0.0010181069041346191,0.019600989062254826,0.002342338709230951,0.015259744035025058,0.00029079703645740196
atr_5,0.03738833989802437,0.006104591649807922,0.0,0.004525910319611803,0.05200338954171446,0.0009479410279054079,0.05029872733583396,0.007099119182666591,0.0,0.0028844761148740794,0.0
range_atr_ratio_5,0.011777448390384748,0.01719402664785985,0.0009555274068402397,0.0,0.0,0.0,0.0,0.0,0.008005092271187397,0.0,0.003533351621275216
body_atr_ratio_5,0.0,0.0,0.0,0.009354382276785422,0.0017398113372326662,0.0,0.0,0.010797893844555873,0.0004749192338620034,0.008712444596753688,0.0015858385937055353
atr_percentile_5,0.010902883845489875,0.003620310842283203,0.012288303776990084,0.0,0.011264321515798592,0.0,0.010389319005910558,0.0,0.013202861922734677,0.00923067470682426,0.008549594459870136
atr_10,0.026092566097029923,0.0,0.0028353694504099636,0.03576245221372609,0.04175561315700449,0.04531075490474645,0.04038073640543782,0.00466704259885331,0.025351787251213675,0.008866442976205313,0.020734529595139772
range_atr_ratio_10,0.0046931311550730825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
body_atr_ratio_10,0.0,0.0,0.0,0.0,0.0004731012395229328,0.0,0.0,0.0,0.002930771221834938,0.00220676710236134,0.0013324796337763622
atr_percentile_10,0.021474448740194774,0.006973519982112819,0.024288212689274502,0.007238894275760188,0.04518990698232184,0.0,0.04201161418330557,0.0,0.0,0.0,0.0
atr_14,0.009580071092304188,0.02036925626053243,0.011071275579841888,0.022076748698936832,0.07300694335481328,0.03191842673086054,0.06290296397885609,0.008707142933595868,0.020150805833763386,0.008088675837865544,0.02140559848665724
range_atr_ratio_14,0.02188296653868793,0.0,0.0,0.009230971967666868,0.011441271067277548,0.0013675400124038006,0.00535843959326332,0.0014196746367494129,0.0,0.0,0.0
